region	distance	type
CHR14|101900001-101901000	0.00170739	SEG
CHR14|102000001-102001000	0.02861419	SEG
CHR14|102100001-102101000	0.00360219	SEG
CHR14|102200001-102201000	0.00976519	SEG
CHR14|102300001-102301000	0.01056959	SEG
CHR14|102400001-102401000	0.01098399	SEG
CHR14|102500001-102501000	0.00772299	SEG
CHR14|102600001-102601000	0.01342439	SEG
CHR14|102700001-102701000	0.01874859	SEG
CHR14|102800001-102801000	0.02665399	SEG
CHR14|102900001-102901000	0.00295459	SEG
CHR14|103000001-103001000	0.00877079	SEG
CHR14|103100001-103101000	0.00028939	SEG
CHR14|103200001-103201000	0.00341199	SEG
CHR14|103300001-103301000	0.01854579	SEG
CHR14|103400001-103401000	0.02515639	SEG
CHR14|103500001-103501000	0.00120939	SEG
CHR14|103600001-103601000	0.04182219	SEG
CHR14|103700001-103701000	0.00917519	SEG
CHR14|103800001-103801000	0.08538999	SEG
CHR14|103900001-103901000	0.000307389999999998	SEG
CHR14|104000001-104001000	0.06760599	SEG
CHR14|104100001-104101000	0.00509359	SEG
CHR14|104200001-104201000	0.02400819	SEG
CHR14|104300001-104301000	0.00375379	SEG
CHR14|104400001-104401000	0.00729499	SEG
CHR14|104500001-104501000	0.01215819	SEG
CHR14|104600001-104601000	0.02957919	SEG
CHR14|104700001-104701000	0.00961079	SEG
CHR14|104800001-104801000	0.01511139	SEG
CHR14|104900001-104901000	0.05294599	SEG
CHR14|105000001-105001000	0.00997019	SEG
CHR14|105100001-105101000	0.05986999	SEG
CHR14|105200001-105201000	0.04446879	SEG
CHR14|105300001-105301000	0.01043339	SEG
CHR14|105400001-105401000	0.10291159	SEG
CHR14|105500001-105501000	0.00662059	SEG
CHR14|105600001-105601000	0.00874259000000001	SEG
CHR14|105700001-105701000	0.07440079	SEG
CHR14|105800001-105801000	0.05569639	SEG
CHR14|105900001-105901000	0.00547299	SEG
CHR14|106000001-106001000	0.01818519	SEG
CHR14|106100001-106101000	0.01012819	SEG
CHR14|106200001-106201000	0.03977759	SEG
CHR14|106300001-106301000	0.00252219	SEG
CHR14|106400001-106401000	0.01001239	SEG
CHR14|106500001-106501000	0.00344319	SEG
CHR14|106600001-106601000	0.00273339	SEG
CHR14|106700001-106701000	0.02287419	SEG
CHR14|106800001-106801000	0.00829339	SEG
CHR14|106900001-106901000	0.00211559	SEG
CHR14|107000001-107001000	0.00135139	SEG
CHR14|107100001-107101000	0.00022759	SEG
CHR14|107200001-107201000	0.00744419	SEG
CHR15|20000001-20001000	0.00181319	SEG
CHR15|20100001-20101000	0.01100599	SEG
CHR15|20200001-20201000	0.00381099	SEG
CHR15|20300001-20301000	0.00153039	SEG
CHR15|20400001-20401000	0.00765059	SEG
CHR15|20500001-20501000	0.09796299	SEG
CHR15|20600001-20601000	0.04945019	SEG
CHR15|20700001-20701000	0.00857099	SEG
CHR15|20800001-20801000	0.02787399	SEG
CHR15|21000001-21001000	0.00419679	SEG
CHR15|21100001-21101000	0.00330219	SEG
CHR15|21200001-21201000	0.00896239	SEG
CHR15|21300001-21301000	0.00612438999999999	SEG
CHR15|21900001-21901000	0.01769499	SEG
CHR15|22000001-22001000	0.01297219	SEG
CHR15|22100001-22101000	0.01152519	SEG
CHR15|22200001-22201000	0.01106359	SEG
CHR15|22300001-22301000	0.00276659	SEG
CHR15|22400001-22401000	0.01435059	SEG
CHR15|22500001-22501000	0.01671459	SEG
CHR15|22700001-22701000	0.00767199	SEG
CHR15|22800001-22801000	0.00257059	SEG
CHR15|22900001-22901000	0.01505199	SEG
CHR15|23000001-23001000	0.01072419	SEG
CHR15|23100001-23101000	0.00635399	SEG
CHR15|23200001-23201000	0.00274779	SEG
CHR15|23300001-23301000	0.00893379	SEG
CHR15|23400001-23401000	0.03213279	SEG
CHR15|23500001-23501000	0.01267579	SEG
CHR15|23600001-23601000	0.02553779	SEG
CHR15|23700001-23701000	0.00543638999999999	SEG
CHR15|23800001-23801000	0.00853839	SEG
CHR15|23900001-23901000	0.00860839	SEG
CHR15|24000001-24001000	7.21900000000002e-05	SEG
CHR15|24100001-24101000	0.00583279	SEG
CHR15|24200001-24201000	0.02228559	SEG
CHR15|24300001-24301000	0.00558679	SEG
CHR15|24400001-24401000	0.03559359	SEG
CHR15|24500001-24501000	0.00882079	SEG
CHR15|24600001-24601000	0.00113939	SEG
CHR15|24700001-24701000	0.000901390000000001	SEG
CHR15|24800001-24801000	0.00450199	SEG
CHR15|24900001-24901000	0.00468119000000001	SEG
CHR15|25000001-25001000	0.00108019	SEG
CHR15|25100001-25101000	0.000744189999999999	SEG
CHR15|25200001-25201000	0.06985479	SEG
CHR15|25300001-25301000	0.02386379	SEG
CHR15|25400001-25401000	0.00978519	SEG
CHR15|25500001-25501000	0.01378939	SEG
CHR15|25600001-25601000	0.01197099	SEG
CHR15|25700001-25701000	0.00433559	SEG
CHR15|25800001-25801000	0.01226439	SEG
CHR15|25900001-25901000	0.00820499	SEG
CHR15|26000001-26001000	0.00427399	SEG
CHR15|26100001-26101000	0.01528339	SEG
CHR15|26200001-26201000	0.00333939	SEG
CHR15|26300001-26301000	0.00378279	SEG
CHR15|26400001-26401000	0.01603359	SEG
CHR15|26500001-26501000	0.00311619	SEG
CHR15|26600001-26601000	0.00609019	SEG
CHR15|26700001-26701000	0.00123139	SEG
CHR15|26800001-26801000	0.00695379	SEG
CHR15|26900001-26901000	0.00040479	SEG
CHR15|27000001-27001000	0.000986190000000002	SEG
CHR15|27100001-27101000	0.01947939	SEG
CHR15|27200001-27201000	0.02694099	SEG
CHR15|27300001-27301000	0.00299839	SEG
CHR15|27400001-27401000	0.02368599	SEG
CHR15|27500001-27501000	0.01217159	SEG
CHR15|27600001-27601000	0.00509499	SEG
CHR15|27700001-27701000	0.03360819	SEG
CHR15|27800001-27801000	0.00128559	SEG
CHR15|27900001-27901000	0.00675419	SEG
CHR15|28000001-28001000	0.00169839	SEG
CHR15|28100001-28101000	0.01219619	SEG
CHR15|28200001-28201000	0.00784379	SEG
CHR15|28300001-28301000	0.01024299	SEG
CHR15|28400001-28401000	0.01473479	SEG
CHR15|28500001-28501000	0.00770079	SEG
CHR15|28600001-28601000	0.01429459	SEG
CHR15|28700001-28701000	0.07448259	SEG
CHR15|28800001-28801000	0.00228619	SEG
CHR15|28900001-28901000	0.01268399	SEG
CHR15|29000001-29001000	0.00515699000000001	SEG
CHR15|29100001-29101000	0.00218839	SEG
CHR15|29300001-29301000	0.00619339	SEG
CHR15|29400001-29401000	0.04217899	SEG
CHR15|29500001-29501000	0.01286999	SEG
CHR15|29600001-29601000	0.00252819	SEG
CHR15|29700001-29701000	0.00121339	SEG
CHR15|29800001-29801000	0.03449799	SEG
CHR15|29900001-29901000	0.00512259	SEG
CHR15|30000001-30001000	0.00264999	SEG
CHR15|30100001-30101000	0.00527559	SEG
CHR15|30200001-30201000	0.00874259	SEG
CHR15|30300001-30301000	0.00342499000000001	SEG
CHR15|30400001-30401000	0.00398019	SEG
CHR15|30500001-30501000	0.01414279	SEG
CHR15|30600001-30601000	0.00505059	SEG
CHR15|30700001-30701000	0.01603999	SEG
CHR15|30800001-30801000	0.00788459	SEG
CHR15|30900001-30901000	0.01093899	SEG
CHR15|31000001-31001000	0.01314999	SEG
CHR15|31100001-31101000	0.00045099	SEG
CHR15|31200001-31201000	0.00307039	SEG
CHR15|31300001-31301000	0.01968639	SEG
CHR15|31400001-31401000	0.01387699	SEG
CHR15|31500001-31501000	0.00513699	SEG
CHR15|31600001-31601000	0.03904419	SEG
CHR15|31700001-31701000	0.00880819	SEG
CHR15|31800001-31801000	0.00529839	SEG
CHR15|31900001-31901000	0.01040219	SEG
CHR15|32000001-32001000	0.00166819	SEG
CHR15|32100001-32101000	0.01041819	SEG
CHR15|32200001-32201000	0.01590699	SEG
CHR15|32300001-32301000	0.00576279	SEG
CHR15|32400001-32401000	0.01014639	SEG
CHR15|32500001-32501000	0.00715759	SEG
CHR15|32600001-32601000	0.01271799	SEG
CHR15|32700001-32701000	0.00611379	SEG
CHR15|32800001-32801000	0.00427479	SEG
CHR15|32900001-32901000	0.01184039	SEG
CHR15|33000001-33001000	0.01493439	SEG
CHR15|33100001-33101000	2.91900000000001e-05	SEG
CHR15|33200001-33201000	0.00459539	SEG
CHR15|33300001-33301000	0.00844639	SEG
CHR15|33400001-33401000	0.00105999	SEG
CHR15|33500001-33501000	0.000794190000000001	SEG
CHR15|33600001-33601000	0.00377859	SEG
CHR15|33700001-33701000	0.00952099	SEG
CHR15|33800001-33801000	0.00125219	SEG
CHR15|33900001-33901000	0.000756790000000001	SEG
CHR15|34000001-34001000	0.00596519	SEG
CHR15|34100001-34101000	0.00124659	SEG
CHR15|34200001-34201000	0.00889119000000001	SEG
CHR15|34300001-34301000	0.00224299	SEG
CHR15|34400001-34401000	0.00187059	SEG
CHR15|34500001-34501000	0.00328419	SEG
CHR15|34600001-34601000	0.00216679	SEG
CHR15|34700001-34701000	0.03420699	SEG
CHR15|34800001-34801000	0.00117159	SEG
CHR15|34900001-34901000	0.01635739	SEG
CHR15|35000001-35001000	0.00416239	SEG
CHR15|35100001-35101000	0.00669299	SEG
CHR15|35200001-35201000	0.00110999	SEG
CHR15|35300001-35301000	0.00294519	SEG
CHR15|35400001-35401000	0.00442099	SEG
CHR15|35500001-35501000	0.00393259	SEG
CHR15|35600001-35601000	0.00628779	SEG
CHR15|35700001-35701000	0.01494299	SEG
CHR15|35800001-35801000	0.00616479000000001	SEG
CHR15|35900001-35901000	0.01260399	SEG
CHR15|36000001-36001000	0.00455439000000001	SEG
CHR15|36100001-36101000	0.00146019	SEG
CHR15|36200001-36201000	0.00024999	SEG
CHR15|36300001-36301000	0.00129239	SEG
CHR15|36400001-36401000	0.00517179	SEG
CHR15|36500001-36501000	0.00021519	SEG
CHR15|36600001-36601000	0.01271279	SEG
CHR15|36700001-36701000	0.00292279	SEG
CHR15|36800001-36801000	0.00925779	SEG
CHR15|36900001-36901000	0.02256879	SEG
CHR15|37000001-37001000	0.00437299000000001	SEG
CHR15|37100001-37101000	0.000871989999999999	SEG
CHR15|37200001-37201000	0.00889079	SEG
CHR15|37300001-37301000	0.01029719	SEG
CHR15|37400001-37401000	0.00147379	SEG
CHR15|37500001-37501000	0.00139819	SEG
CHR15|37600001-37601000	0.02373419	SEG
CHR15|37700001-37701000	0.01359619	SEG
CHR15|37800001-37801000	0.02794959	SEG
CHR15|37900001-37901000	0.01445959	SEG
CHR15|38000001-38001000	0.00113979	SEG
CHR15|38100001-38101000	0.00175239	SEG
CHR15|38200001-38201000	0.00259939	SEG
CHR15|38300001-38301000	0.00113679	SEG
CHR15|38400001-38401000	0.00107299	SEG
CHR15|38500001-38501000	0.00150579	SEG
CHR15|38600001-38601000	0.01753999	SEG
CHR15|38700001-38701000	0.00029959	SEG
CHR15|38800001-38801000	0.000511589999999998	SEG
CHR15|38900001-38901000	0.00365199	SEG
CHR15|39000001-39001000	0.00091599	SEG
CHR15|39100001-39101000	0.00230519	SEG
CHR15|39200001-39201000	0.02643359	SEG
CHR15|39300001-39301000	0.02272759	SEG
CHR15|39400001-39401000	0.00317679	SEG
CHR15|39500001-39501000	0.00506939000000001	SEG
CHR15|39600001-39601000	0.01307379	SEG
CHR15|39700001-39701000	0.00609679	SEG
CHR15|39800001-39801000	0.00894979	SEG
CHR15|39900001-39901000	0.00720039	SEG
CHR15|40000001-40001000	0.00747679	SEG
CHR15|40100001-40101000	0.01275099	SEG
CHR15|40200001-40201000	0.00359499	SEG
CHR15|40300001-40301000	0.00973759	SEG
CHR15|40400001-40401000	0.05050019	SEG
CHR15|40500001-40501000	0.00323859	SEG
CHR15|40600001-40601000	0.03980859	SEG
CHR15|40700001-40701000	0.00931999	SEG
CHR15|40800001-40801000	0.00377039	SEG
CHR15|40900001-40901000	0.00872019	SEG
CHR15|41000001-41001000	0.01923619	SEG
CHR15|41100001-41101000	0.01119099	SEG
CHR15|41200001-41201000	0.01337479	SEG
CHR15|41300001-41301000	0.00876699	SEG
CHR15|41400001-41401000	0.00895999	SEG
CHR15|41500001-41501000	0.00763239	SEG
CHR15|41600001-41601000	0.00627739	SEG
CHR15|41700001-41701000	0.00699599	SEG
CHR15|41800001-41801000	0.01234019	SEG
CHR15|41900001-41901000	0.02379119	SEG
CHR15|42000001-42001000	0.00641559	SEG
CHR15|42100001-42101000	0.00948719	SEG
CHR15|42200001-42201000	0.00953019	SEG
CHR15|42300001-42301000	0.01641819	SEG
CHR15|42400001-42401000	0.00558799	SEG
CHR15|42500001-42501000	0.01754319	SEG
CHR15|42600001-42601000	0.00127879	SEG
CHR15|42700001-42701000	0.01043539	SEG
CHR15|42800001-42801000	0.00119539	SEG
CHR15|42900001-42901000	0.00131639	SEG
CHR15|43000001-43001000	0.00219819	SEG
CHR15|43100001-43101000	0.00447279	SEG
CHR15|43200001-43201000	0.00363559	SEG
CHR15|43300001-43301000	0.00994999	SEG
CHR15|43400001-43401000	0.000588589999999999	SEG
CHR15|43500001-43501000	0.02645559	SEG
CHR15|43600001-43601000	0.01126099	SEG
CHR15|43700001-43701000	0.00194979	SEG
CHR15|43800001-43801000	0.00665199	SEG
CHR15|43900001-43901000	0.00671239	SEG
CHR15|44000001-44001000	0.00308739	SEG
CHR15|44100001-44101000	0.00200979	SEG
CHR15|44200001-44201000	0.00193219	SEG
CHR15|44300001-44301000	0.00837879	SEG
CHR15|44400001-44401000	0.00430039	SEG
CHR15|44500001-44501000	0.01620859	SEG
CHR15|44600001-44601000	0.00307359	SEG
CHR15|44700001-44701000	0.00154899	SEG
CHR15|44800001-44801000	0.00168399	SEG
CHR15|44900001-44901000	0.000651389999999998	SEG
CHR15|45000001-45001000	0.00507219	SEG
CHR15|45100001-45101000	0.000884590000000001	SEG
CHR15|45200001-45201000	0.00131959	SEG
CHR15|45300001-45301000	0.00342399	SEG
CHR15|45400001-45401000	0.01542539	SEG
CHR15|45500001-45501000	0.00201379	SEG
CHR15|45600001-45601000	0.00733219	SEG
CHR15|45700001-45701000	0.00305639	SEG
CHR15|45800001-45801000	0.00386539	SEG
CHR15|45900001-45901000	0.00492579	SEG
CHR15|46000001-46001000	0.00603079	SEG
CHR15|46100001-46101000	0.00152439	SEG
CHR15|46200001-46201000	0.00675199	SEG
CHR15|46300001-46301000	0.02136479	SEG
CHR15|46400001-46401000	0.01918479	SEG
CHR15|46500001-46501000	0.00214239	SEG
CHR15|46600001-46601000	0.000968189999999998	SEG
CHR15|46700001-46701000	0.01040379	SEG
CHR15|46800001-46801000	0.000915789999999998	SEG
CHR15|46900001-46901000	0.00737839	SEG
CHR15|47000001-47001000	0.01442099	SEG
CHR15|47100001-47101000	0.00354379	SEG
CHR15|47200001-47201000	0.01838739	SEG
CHR15|47300001-47301000	0.01113999	SEG
CHR15|47400001-47401000	0.01113699	SEG
CHR15|47500001-47501000	0.00178959	SEG
CHR15|47600001-47601000	0.00356499000000001	SEG
CHR15|47700001-47701000	0.000378389999999999	SEG
CHR15|47800001-47801000	0.000633389999999999	SEG
CHR15|47900001-47901000	0.00778439	SEG
CHR15|48000001-48001000	0.01030779	SEG
CHR15|48100001-48101000	0.01161839	SEG
CHR15|48200001-48201000	0.01170819	SEG
CHR15|48300001-48301000	0.00699219	SEG
CHR15|48400001-48401000	0.00113239	SEG
CHR15|48500001-48501000	0.00245859	SEG
CHR15|48600001-48601000	0.02374239	SEG
CHR15|48700001-48701000	0.00964319	SEG
CHR15|48800001-48801000	0.00233179	SEG
CHR15|48900001-48901000	0.00300399	SEG
CHR15|49000001-49001000	0.03412659	SEG
CHR15|49100001-49101000	0.03572179	SEG
CHR15|49200001-49201000	0.02097579	SEG
CHR15|49300001-49301000	0.00492639	SEG
CHR15|49400001-49401000	0.01072699	SEG
CHR15|49500001-49501000	0.02402379	SEG
CHR15|49600001-49601000	0.00351499	SEG
CHR15|49700001-49701000	0.02444919	SEG
CHR15|49800001-49801000	0.01779219	SEG
CHR15|49900001-49901000	0.01076259	SEG
CHR15|50000001-50001000	0.02098839	SEG
CHR15|50100001-50101000	0.00245139	SEG
CHR15|50200001-50201000	0.00612279	SEG
CHR15|50300001-50301000	0.00558139	SEG
CHR15|50400001-50401000	0.01763599	SEG
CHR15|50500001-50501000	0.00208179	SEG
CHR15|50600001-50601000	0.00992139	SEG
CHR15|50700001-50701000	0.01521339	SEG
CHR15|50800001-50801000	0.01091959	SEG
CHR15|50900001-50901000	0.00758779	SEG
CHR15|51000001-51001000	0.00308619	SEG
CHR15|51100001-51101000	0.00214019	SEG
CHR15|51200001-51201000	0.05792859	SEG
CHR15|51300001-51301000	0.00819639	SEG
CHR15|51400001-51401000	0.000914590000000002	SEG
CHR15|51500001-51501000	0.00030599	SEG
CHR15|51600001-51601000	0.00604419	SEG
CHR15|51700001-51701000	0.00236139	SEG
CHR15|51800001-51801000	0.01161039	SEG
CHR15|51900001-51901000	0.01794999	SEG
CHR15|52000001-52001000	0.00118359	SEG
CHR15|52100001-52101000	0.00413539	SEG
CHR15|52200001-52201000	0.00199379	SEG
CHR15|52300001-52301000	0.00406119	SEG
CHR15|52400001-52401000	0.00299099	SEG
CHR15|52500001-52501000	0.00211399	SEG
CHR15|52600001-52601000	0.00951559000000001	SEG
CHR15|52700001-52701000	0.01431019	SEG
CHR15|52800001-52801000	0.01118979	SEG
CHR15|52900001-52901000	0.00790359	SEG
CHR15|53000001-53001000	0.000535190000000001	SEG
CHR15|53100001-53101000	0.00155799	SEG
CHR15|53200001-53201000	0.00782079	SEG
CHR15|53300001-53301000	0.00275279	SEG
CHR15|53400001-53401000	0.00395159	SEG
CHR15|53500001-53501000	0.00405099	SEG
CHR15|53600001-53601000	0.00219999	SEG
CHR15|53700001-53701000	0.000550589999999998	SEG
CHR15|53800001-53801000	0.01062099	SEG
CHR15|53900001-53901000	0.01411759	SEG
CHR15|54000001-54001000	0.00523819	SEG
CHR15|54100001-54101000	0.00021999	SEG
CHR15|54200001-54201000	0.00344539	SEG
CHR15|54300001-54301000	0.00557359	SEG
CHR15|54400001-54401000	0.00127959	SEG
CHR15|54500001-54501000	0.00473759	SEG
CHR15|54600001-54601000	0.01439199	SEG
CHR15|54700001-54701000	0.00351819	SEG
CHR15|54800001-54801000	0.01493559	SEG
CHR15|54900001-54901000	0.00690159	SEG
CHR15|55000001-55001000	0.03913319	SEG
CHR15|55100001-55101000	0.00014899	SEG
CHR15|55200001-55201000	0.000769589999999999	SEG
CHR15|55300001-55301000	0.000958789999999999	SEG
CHR15|55400001-55401000	0.00367119	SEG
CHR15|55500001-55501000	0.00364239	SEG
CHR15|55600001-55601000	0.00691379	SEG
CHR15|55700001-55701000	0.04536519	SEG
CHR15|55800001-55801000	0.00429159	SEG
CHR15|55900001-55901000	0.01343259	SEG
CHR15|56000001-56001000	0.01132099	SEG
CHR15|56100001-56101000	0.01667219	SEG
CHR15|56200001-56201000	0.00244259	SEG
CHR15|56300001-56301000	0.00259879	SEG
CHR15|56400001-56401000	0.02258999	SEG
CHR15|56500001-56501000	0.01212039	SEG
CHR15|56600001-56601000	0.02307739	SEG
CHR15|56700001-56701000	0.01639939	SEG
CHR15|56800001-56801000	0.02197279	SEG
CHR15|56900001-56901000	0.01158059	SEG
CHR15|57000001-57001000	0.01013919	SEG
CHR15|57100001-57101000	0.00104679	SEG
CHR15|57200001-57201000	0.00975619	SEG
CHR15|57300001-57301000	0.02784999	SEG
CHR15|57400001-57401000	0.00217499	SEG
CHR15|57500001-57501000	0.00248879	SEG
CHR15|57600001-57601000	0.02856439	SEG
CHR15|57700001-57701000	0.00309119	SEG
CHR15|57800001-57801000	0.00023619	SEG
CHR15|57900001-57901000	0.01077779	SEG
CHR15|58000001-58001000	0.00487019	SEG
CHR15|58100001-58101000	0.00313779	SEG
CHR15|58200001-58201000	0.03093079	SEG
CHR15|58300001-58301000	0.00232859	SEG
CHR15|58400001-58401000	0.000648389999999998	SEG
CHR15|58500001-58501000	0.00317498999999999	SEG
CHR15|58600001-58601000	2.05899999999998e-05	SEG
CHR15|58700001-58701000	0.00127939	SEG
CHR15|58800001-58801000	0.00239199	SEG
CHR15|58900001-58901000	0.00901079	SEG
CHR15|59000001-59001000	0.00785299	SEG
CHR15|59100001-59101000	0.02167959	SEG
CHR15|59200001-59201000	0.00164079	SEG
CHR15|59300001-59301000	0.01447839	SEG
CHR15|59400001-59401000	0.00792239	SEG
CHR15|59500001-59501000	0.00266759	SEG
CHR15|59600001-59601000	0.01865019	SEG
CHR15|59700001-59701000	0.00669199	SEG
CHR15|59800001-59801000	0.00699439	SEG
CHR15|59900001-59901000	0.00281739	SEG
CHR15|60000001-60001000	0.00426839	SEG
CHR15|60100001-60101000	0.02628839	SEG
CHR15|60200001-60201000	0.00072019	SEG
CHR15|60300001-60301000	0.00690979	SEG
CHR15|60400001-60401000	0.01119299	SEG
CHR15|60500001-60501000	0.00034199	SEG
CHR15|60600001-60601000	0.00194199	SEG
CHR15|60700001-60701000	0.00773379	SEG
CHR15|60800001-60801000	8.95900000000001e-05	SEG
CHR15|60900001-60901000	0.00012079	SEG
CHR15|61000001-61001000	0.00302979	SEG
CHR15|61100001-61101000	0.02446719	SEG
CHR15|61200001-61201000	0.00348379	SEG
CHR15|61300001-61301000	0.00816099	SEG
CHR15|61400001-61401000	0.00233279	SEG
CHR15|61500001-61501000	0.00582379	SEG
CHR15|61600001-61601000	0.00252019	SEG
CHR15|61700001-61701000	0.02198079	SEG
CHR15|61800001-61801000	0.00130059	SEG
CHR15|61900001-61901000	0.00398119	SEG
CHR15|62000001-62001000	0.00567319	SEG
CHR15|62100001-62101000	0.000994189999999998	SEG
CHR15|62200001-62201000	0.00938919000000001	SEG
CHR15|62300001-62301000	0.00388779	SEG
CHR15|62400001-62401000	0.00375079	SEG
CHR15|62500001-62501000	0.00432259	SEG
CHR15|62600001-62601000	0.00126139	SEG
CHR15|62700001-62701000	0.00041799	SEG
CHR15|62800001-62801000	0.00490819	SEG
CHR15|62900001-62901000	0.01137259	SEG
CHR15|63000001-63001000	0.00890199	SEG
CHR15|63100001-63101000	0.00249919	SEG
CHR15|63200001-63201000	0.00118739	SEG
CHR15|63300001-63301000	0.00068559	SEG
CHR15|63400001-63401000	0.00466239	SEG
CHR15|63500001-63501000	0.01056399	SEG
CHR15|63600001-63601000	0.00260999	SEG
CHR15|63700001-63701000	0.00159739	SEG
CHR15|63800001-63801000	0.00496399	SEG
CHR15|63900001-63901000	0.00703199	SEG
CHR15|64000001-64001000	0.00563499	SEG
CHR15|64100001-64101000	0.00324159	SEG
CHR15|64200001-64201000	0.02269239	SEG
CHR15|64300001-64301000	0.00617859	SEG
CHR15|64400001-64401000	0.00046519	SEG
CHR15|64500001-64501000	0.00229679	SEG
CHR15|64600001-64601000	0.00342579	SEG
CHR15|64700001-64701000	0.00332059	SEG
CHR15|64800001-64801000	0.00136779	SEG
CHR15|64900001-64901000	0.01872199	SEG
CHR15|65000001-65001000	0.00909039	SEG
CHR15|65100001-65101000	0.02385559	SEG
CHR15|65200001-65201000	0.00529159	SEG
CHR15|65300001-65301000	0.01383139	SEG
CHR15|65400001-65401000	0.01375279	SEG
CHR15|65500001-65501000	0.00402079	SEG
CHR15|65600001-65601000	0.00533279	SEG
CHR15|65700001-65701000	0.00590279	SEG
CHR15|65800001-65801000	0.00397139	SEG
CHR15|65900001-65901000	0.00620499	SEG
CHR15|66000001-66001000	0.00380799	SEG
CHR15|66100001-66101000	0.00747579	SEG
CHR15|66200001-66201000	0.00988239	SEG
CHR15|66300001-66301000	0.00888199	SEG
CHR15|66400001-66401000	0.02520039	SEG
CHR15|66500001-66501000	0.01590699	SEG
CHR15|66600001-66601000	0.00487419	SEG
CHR15|66700001-66701000	0.00276519	SEG
CHR15|66800001-66801000	0.00107539	SEG
CHR15|66900001-66901000	0.00185999	SEG
CHR15|67000001-67001000	0.00866539	SEG
CHR15|67100001-67101000	0.01355299	SEG
CHR15|67200001-67201000	0.01526019	SEG
CHR15|67300001-67301000	0.00538939	SEG
CHR15|67400001-67401000	0.02260379	SEG
CHR15|67500001-67501000	0.00142199	SEG
CHR15|67600001-67601000	8.01899999999999e-05	SEG
CHR15|67700001-67701000	0.00017159	SEG
CHR15|67800001-67801000	0.00313119	SEG
CHR15|67900001-67901000	0.00459939	SEG
CHR15|68000001-68001000	0.00188439	SEG
CHR15|68100001-68101000	0.01286779	SEG
CHR15|68200001-68201000	0.00060139	SEG
CHR15|68300001-68301000	0.00537039	SEG
CHR15|68400001-68401000	0.00672019	SEG
CHR15|68500001-68501000	0.02661259	SEG
CHR15|68600001-68601000	0.00758479	SEG
CHR15|68700001-68701000	0.01850179	SEG
CHR15|68800001-68801000	0.00462159	SEG
CHR15|68900001-68901000	0.01975559	SEG
CHR15|69000001-69001000	0.01182519	SEG
CHR15|69100001-69101000	0.01193939	SEG
CHR15|69200001-69201000	0.00706979	SEG
CHR15|69300001-69301000	0.00625359	SEG
CHR15|69400001-69401000	0.000685990000000001	SEG
CHR15|69500001-69501000	0.02683039	SEG
CHR15|69600001-69601000	0.01544419	SEG
CHR15|69700001-69701000	0.00046779	SEG
CHR15|69800001-69801000	0.000617189999999998	SEG
CHR15|69900001-69901000	0.01441939	SEG
CHR15|70000001-70001000	0.00929779	SEG
CHR15|70100001-70101000	0.00610419	SEG
CHR15|70200001-70201000	0.02036019	SEG
CHR15|70300001-70301000	0.00407978999999999	SEG
CHR15|70400001-70401000	0.01534339	SEG
CHR15|70500001-70501000	0.00778279	SEG
CHR15|70600001-70601000	0.00852759	SEG
CHR15|70700001-70701000	0.00813639	SEG
CHR15|70800001-70801000	0.01233499	SEG
CHR15|70900001-70901000	0.01289199	SEG
CHR15|71000001-71001000	0.00638839	SEG
CHR15|71100001-71101000	0.01217559	SEG
CHR15|71200001-71201000	0.00367599	SEG
CHR15|71300001-71301000	0.01296999	SEG
CHR15|71400001-71401000	0.00588299	SEG
CHR15|71500001-71501000	0.00237779	SEG
CHR15|71600001-71601000	0.00170399	SEG
CHR15|71700001-71701000	0.00376479	SEG
CHR15|71800001-71801000	0.00318099	SEG
CHR15|71900001-71901000	0.00162259	SEG
CHR15|72000001-72001000	0.000488789999999998	SEG
CHR15|72100001-72101000	0.01820119	SEG
CHR15|72200001-72201000	0.02218879	SEG
CHR15|72300001-72301000	0.00476259	SEG
CHR15|72400001-72401000	0.02009319	SEG
CHR15|72500001-72501000	0.01004839	SEG
CHR15|72600001-72601000	0.00931698999999999	SEG
CHR15|72700001-72701000	0.00126639	SEG
CHR15|72800001-72801000	0.00605139	SEG
CHR15|72900001-72901000	0.01406519	SEG
CHR15|73000001-73001000	0.00537519	SEG
CHR15|73100001-73101000	0.01704279	SEG
CHR15|73200001-73201000	0.00433559	SEG
CHR15|73300001-73301000	0.00767359	SEG
CHR15|73400001-73401000	0.00353899	SEG
CHR15|73500001-73501000	0.01115919	SEG
CHR15|73600001-73601000	0.01610719	SEG
CHR15|73700001-73701000	0.01007979	SEG
CHR15|73800001-73801000	0.00520639	SEG
CHR15|73900001-73901000	0.00408179	SEG
CHR15|74000001-74001000	0.01440999	SEG
CHR15|74100001-74101000	0.00630459	SEG
CHR15|74200001-74201000	0.00518499	SEG
CHR15|74300001-74301000	0.01572999	SEG
CHR15|74400001-74401000	0.03280299	SEG
CHR15|74500001-74501000	0.02748519	SEG
CHR15|74600001-74601000	0.02107639	SEG
CHR15|74700001-74701000	0.03545379	SEG
CHR15|74800001-74801000	0.00451979	SEG
CHR15|74900001-74901000	0.01321059	SEG
CHR15|75000001-75001000	0.01550279	SEG
CHR15|75100001-75101000	0.01364659	SEG
CHR15|75200001-75201000	0.00489539	SEG
CHR15|75300001-75301000	0.01084419	SEG
CHR15|75400001-75401000	0.000296789999999999	SEG
