region	distance	type
CHR11|11600001-11601000	0.00380335	SEG
CHR11|11700001-11701000	0.00174238	SEG
CHR11|11800001-11801000	0.00139995	SEG
CHR11|11900001-11901000	0.00404771	SEG
CHR11|12000001-12001000	0.00355225	SEG
CHR11|12100001-12101000	0.00241075	SEG
CHR11|12200001-12201000	0.0062284	SEG
CHR11|12300001-12301000	0.00490285	SEG
CHR11|12400001-12401000	0.0023342	SEG
CHR11|12500001-12501000	0.0035628	SEG
CHR11|12600001-12601000	0.00410476	SEG
CHR11|12700001-12701000	0.0032587	SEG
CHR11|12800001-12801000	0.00242775	SEG
CHR11|12900001-12901000	0.00284433	SEG
CHR11|13000001-13001000	0.00142106	SEG
CHR11|13100001-13101000	0.00270564	SEG
CHR11|13200001-13201000	0.0024799	SEG
CHR11|13300001-13301000	0.01000589	SEG
CHR11|13400001-13401000	0.00154338	SEG
CHR11|13500001-13501000	0.00128516	SEG
CHR11|13600001-13601000	0.00347599	SEG
CHR11|13700001-13701000	0.00244039	SEG
CHR11|13800001-13801000	0.00124518	SEG
CHR11|13900001-13901000	0.0049752	SEG
CHR11|14000001-14001000	0.00129696	SEG
CHR11|14100001-14101000	0.00145295	SEG
CHR11|14200001-14201000	0.00128318	SEG
CHR11|14300001-14301000	0.00343861	SEG
CHR11|14400001-14401000	0.00345553	SEG
CHR11|14500001-14501000	0.00496887	SEG
CHR11|14600001-14601000	0.00161273	SEG
CHR11|14700001-14701000	0.00954883	SEG
CHR11|14800001-14801000	0.00642677	SEG
CHR11|14900001-14901000	0.00190923	SEG
CHR11|15000001-15001000	0.00169841	SEG
CHR11|15100001-15101000	0.00290841	SEG
CHR11|15200001-15201000	0.00151108	SEG
CHR11|15300001-15301000	0.0034066	SEG
CHR11|15400001-15401000	0.00450804	SEG
CHR11|15500001-15501000	0.00207712	SEG
CHR11|15600001-15601000	0.00282544	SEG
CHR11|15700001-15701000	0.00603487	SEG
CHR11|15800001-15801000	0.00226465	SEG
CHR11|15900001-15901000	0.00316539	SEG
CHR11|16000001-16001000	0.01525029	SEG
CHR11|16100001-16101000	0.00221653	SEG
CHR11|16200001-16201000	0.00253929	SEG
CHR11|16300001-16301000	0.00466513	SEG
CHR11|16400001-16401000	0.00395116	SEG
CHR11|16500001-16501000	0.00260637	SEG
CHR11|16600001-16601000	0.00275791	SEG
CHR11|16700001-16701000	0.00504924	SEG
CHR11|16800001-16801000	0.00502372	SEG
CHR11|16900001-16901000	0.00252778	SEG
CHR11|17000001-17001000	0.00254878	SEG
CHR11|17100001-17101000	0.00382435	SEG
CHR11|17200001-17201000	0.00519243	SEG
CHR11|17300001-17301000	0.00088105	SEG
CHR11|17400001-17401000	0.00184285	SEG
CHR11|17500001-17501000	0.001289	SEG
CHR11|17600001-17601000	0.00878692	SEG
CHR11|17700001-17701000	0.001881	SEG
CHR11|17800001-17801000	0.0095552	SEG
CHR11|17900001-17901000	0.00120391	SEG
CHR11|18000001-18001000	0.00404005	SEG
CHR11|18100001-18101000	0.00264393	SEG
CHR11|18200001-18201000	0.00224554	SEG
CHR11|18300001-18301000	0.00163943	SEG
CHR11|18400001-18401000	0.00296226	SEG
CHR11|18500001-18501000	0.00150713	SEG
CHR11|18600001-18601000	0.00120059	SEG
CHR11|18700001-18701000	0.00326966	SEG
CHR11|18800001-18801000	0.00391629	SEG
CHR11|18900001-18901000	0.0041493	SEG
CHR11|19000001-19001000	0.011217	SEG
CHR11|19100001-19101000	0.00230474	SEG
CHR11|19200001-19201000	0.00560947	SEG
CHR11|19300001-19301000	0.0021276	SEG
CHR11|19400001-19401000	0.00607444	SEG
CHR11|19500001-19501000	0.00116098	SEG
CHR11|19600001-19601000	0.00159202	SEG
CHR11|19700001-19701000	0.00215165	SEG
CHR11|19800001-19801000	0.00141495	SEG
CHR11|19900001-19901000	0.00211307	SEG
CHR11|20000001-20001000	0.00193902	SEG
CHR11|20100001-20101000	0.00266199	SEG
CHR11|20200001-20201000	0.00082018	SEG
CHR11|20300001-20301000	0.00185152	SEG
CHR11|20400001-20401000	0.0021315	SEG
CHR11|20500001-20501000	0.00240467	SEG
CHR11|20600001-20601000	0.00173734	SEG
CHR11|20700001-20701000	0.00132371	SEG
CHR11|20800001-20801000	0.00182273	SEG
CHR11|20900001-20901000	0.00166705	SEG
CHR11|21000001-21001000	0.00166924	SEG
CHR11|21100001-21101000	0.00722992	SEG
CHR11|21200001-21201000	0.00195142	SEG
CHR11|21300001-21301000	0.00737618	SEG
CHR11|21400001-21401000	0.00132383	SEG
CHR11|21500001-21501000	0.00595903	SEG
CHR11|21600001-21601000	0.00331322	SEG
CHR11|21700001-21701000	0.00654089	SEG
CHR11|21800001-21801000	0.00080767	SEG
CHR11|21900001-21901000	0.0019733	SEG
CHR11|22000001-22001000	0.00135651	SEG
CHR11|22100001-22101000	0.00115611	SEG
CHR11|22200001-22201000	0.00172758	SEG
CHR11|22300001-22301000	0.00489619	SEG
CHR11|22400001-22401000	0.00604144	SEG
CHR11|22500001-22501000	0.00112325	SEG
CHR11|22600001-22601000	0.00144736	SEG
CHR11|22700001-22701000	0.0060974	SEG
CHR11|22800001-22801000	0.0022996	SEG
CHR11|22900001-22901000	0.00199134	SEG
CHR11|23000001-23001000	0.00218226	SEG
CHR11|23100001-23101000	0.00282181	SEG
CHR11|23200001-23201000	0.00191116	SEG
CHR11|23300001-23301000	0.00205006	SEG
CHR11|23400001-23401000	0.00595674	SEG
CHR11|23500001-23501000	0.00293492	SEG
CHR11|23600001-23601000	0.00806982	SEG
CHR11|23700001-23701000	0.00135217	SEG
CHR11|23800001-23801000	0.00608484	SEG
CHR11|23900001-23901000	0.00359351	SEG
CHR11|24000001-24001000	0.00195272	SEG
CHR11|24100001-24101000	0.00136753	SEG
CHR11|24200001-24201000	0.00229655	SEG
CHR11|24300001-24301000	0.0024828	SEG
CHR11|24400001-24401000	0.00158937	SEG
CHR11|24500001-24501000	0.00305754	SEG
CHR11|24600001-24601000	0.00435621	SEG
CHR11|24700001-24701000	0.00283473	SEG
CHR11|24800001-24801000	0.00412809	SEG
CHR11|24900001-24901000	0.00517098	SEG
CHR11|25000001-25001000	0.00166722	SEG
CHR11|25100001-25101000	0.00316831	SEG
CHR11|25200001-25201000	0.00216211	SEG
CHR11|25300001-25301000	0.00633427	SEG
CHR11|25400001-25401000	0.00458874	SEG
CHR11|25500001-25501000	0.00371692	SEG
CHR11|25600001-25601000	0.00303413	SEG
CHR11|25700001-25701000	0.00126265	SEG
CHR11|25800001-25801000	0.00284162	SEG
CHR11|25900001-25901000	0.00172064	SEG
CHR11|26000001-26001000	0.00383883	SEG
CHR11|26100001-26101000	0.00441905	SEG
CHR11|26200001-26201000	0.00312703	SEG
CHR11|26300001-26301000	0.00176279	SEG
CHR11|26400001-26401000	0.00386227	SEG
CHR11|26500001-26501000	0.00143092	SEG
CHR11|26600001-26601000	0.00145545	SEG
CHR11|26700001-26701000	0.00191069	SEG
CHR11|26800001-26801000	0.00205711	SEG
CHR11|26900001-26901000	0.00224714	SEG
CHR11|27000001-27001000	0.00434195	SEG
CHR11|27100001-27101000	0.00224307	SEG
CHR11|27200001-27201000	0.00122652	SEG
CHR11|27300001-27301000	0.00120734	SEG
CHR11|27400001-27401000	0.00174386	SEG
CHR11|27500001-27501000	0.00150305	SEG
CHR11|27600001-27601000	0.00186514	SEG
CHR11|27700001-27701000	0.00174563	SEG
CHR11|27800001-27801000	0.00080918	SEG
CHR11|27900001-27901000	0.00254255	SEG
CHR11|28000001-28001000	0.00165953	SEG
CHR11|28100001-28101000	0.00488768	SEG
CHR11|28200001-28201000	0.00767505	SEG
CHR11|28300001-28301000	0.00384489	SEG
CHR11|28400001-28401000	0.00810043	SEG
CHR11|28500001-28501000	0.00291504	SEG
CHR11|28600001-28601000	0.00213589	SEG
CHR11|28700001-28701000	0.00164601	SEG
CHR11|28800001-28801000	0.00187696	SEG
CHR11|28900001-28901000	0.0020464	SEG
CHR11|29000001-29001000	0.00175606	SEG
CHR11|29100001-29101000	0.00413509	SEG
CHR11|29200001-29201000	0.00339884	SEG
CHR11|29300001-29301000	0.00663733	SEG
CHR11|29400001-29401000	0.00171698	SEG
CHR11|29500001-29501000	0.00377517	SEG
CHR11|29600001-29601000	0.00234228	SEG
CHR11|29700001-29701000	0.00160609	SEG
CHR11|29800001-29801000	0.00283817	SEG
CHR11|29900001-29901000	0.00207451	SEG
CHR11|30000001-30001000	0.00205089	SEG
CHR11|30100001-30101000	0.00180628	SEG
CHR11|30200001-30201000	0.00517863	SEG
CHR11|30300001-30301000	0.00445806	SEG
CHR11|30400001-30401000	0.00118767	SEG
CHR11|30500001-30501000	0.00169683	SEG
CHR11|30600001-30601000	0.0020328	SEG
CHR11|30700001-30701000	0.00628315	SEG
CHR11|30800001-30801000	0.00764714	SEG
CHR11|30900001-30901000	0.00202281	SEG
CHR11|31000001-31001000	0.00247259	SEG
CHR11|31100001-31101000	0.00150969	SEG
CHR11|31200001-31201000	0.00359713	SEG
CHR11|31300001-31301000	0.00368442	SEG
CHR11|31400001-31401000	0.00114861	SEG
CHR11|31500001-31501000	0.00506368	SEG
CHR11|31600001-31601000	0.00590269	SEG
CHR11|31700001-31701000	0.00630201	SEG
CHR11|31800001-31801000	0.00174682	SEG
CHR11|31900001-31901000	0.00145743	SEG
CHR11|32000001-32001000	0.00201476	SEG
CHR11|32100001-32101000	0.00172034	SEG
CHR11|32200001-32201000	0.00541858	SEG
CHR11|32300001-32301000	0.00173032	SEG
CHR11|32400001-32401000	0.00175908	SEG
CHR11|32500001-32501000	0.00149254	SEG
CHR11|32600001-32601000	0.00156739	SEG
CHR11|32700001-32701000	0.00207525	SEG
CHR11|32800001-32801000	0.00223189	SEG
CHR11|32900001-32901000	0.00186759	SEG
CHR11|33000001-33001000	0.00146821	SEG
CHR11|33100001-33101000	0.00128037	SEG
CHR11|33200001-33201000	0.00106074	SEG
CHR11|33300001-33301000	0.00283572	SEG
CHR11|33400001-33401000	0.00363904	SEG
CHR11|33500001-33501000	0.00186788	SEG
CHR11|33600001-33601000	0.00395705	SEG
CHR11|33700001-33701000	0.0060276	SEG
CHR11|33800001-33801000	0.00232353	SEG
CHR11|33900001-33901000	0.00112967	SEG
CHR11|34000001-34001000	0.00262041	SEG
CHR11|34100001-34101000	0.00328714	SEG
CHR11|34200001-34201000	0.00256014	SEG
CHR11|34300001-34301000	0.00129042	SEG
CHR11|34400001-34401000	0.00248319	SEG
CHR11|34500001-34501000	0.00133067	SEG
CHR11|34600001-34601000	0.00254047	SEG
CHR11|34700001-34701000	0.00105278	SEG
CHR11|34800001-34801000	0.00198508	SEG
CHR11|34900001-34901000	0.00240956	SEG
CHR11|35000001-35001000	0.00511719	SEG
CHR11|35100001-35101000	0.00192408	SEG
CHR11|35200001-35201000	0.00099365	SEG
CHR11|35300001-35301000	0.002903	SEG
CHR11|35400001-35401000	0.00130809	SEG
CHR11|35500001-35501000	0.00268522	SEG
CHR11|35600001-35601000	0.00584406	SEG
CHR11|35700001-35701000	0.00253247	SEG
CHR11|35800001-35801000	0.00585941	SEG
CHR11|35900001-35901000	0.00126021	SEG
CHR11|36000001-36001000	0.00175695	SEG
CHR11|36100001-36101000	0.00629522	SEG
CHR11|36200001-36201000	0.00241312	SEG
CHR11|36300001-36301000	0.00402478	SEG
CHR11|36400001-36401000	0.00161976	SEG
CHR11|36500001-36501000	0.0014454	SEG
CHR11|36600001-36601000	0.00221177	SEG
CHR11|36700001-36701000	0.00754898	SEG
CHR11|36800001-36801000	0.00127336	SEG
CHR11|36900001-36901000	0.00307172	SEG
CHR11|37000001-37001000	0.00314316	SEG
CHR11|37100001-37101000	0.0008149	SEG
CHR11|37200001-37201000	0.00094414	SEG
CHR11|37300001-37301000	0.00243725	SEG
CHR11|37400001-37401000	0.00078012	SEG
CHR11|37500001-37501000	0.00527178	SEG
CHR11|37600001-37601000	0.00311747	SEG
CHR11|37700001-37701000	0.00421712	SEG
CHR11|37800001-37801000	0.00290906	SEG
CHR11|37900001-37901000	0.0024855	SEG
CHR11|38000001-38001000	0.00305251	SEG
CHR11|38100001-38101000	0.03401146	SEG
CHR11|38200001-38201000	0.00245223	SEG
CHR11|38300001-38301000	0.00676074	SEG
CHR11|38400001-38401000	0.00693985	SEG
CHR11|38500001-38501000	0.0040048	SEG
CHR11|38600001-38601000	0.0037317	SEG
CHR11|38700001-38701000	0.00145512	SEG
CHR11|38800001-38801000	0.0013145	SEG
CHR11|38900001-38901000	0.00227701	SEG
CHR11|39000001-39001000	0.00295248	SEG
CHR11|39100001-39101000	0.00722419	SEG
CHR11|39200001-39201000	0.01336189	SEG
CHR11|39300001-39301000	0.00151515	SEG
CHR11|39400001-39401000	0.00258895	SEG
CHR11|39500001-39501000	0.00459971	SEG
CHR11|39600001-39601000	0.00538817	SEG
CHR11|39700001-39701000	0.00141794	SEG
CHR11|39800001-39801000	0.00485031	SEG
CHR11|39900001-39901000	0.00559002	SEG
CHR11|40000001-40001000	0.00392762	SEG
CHR11|40100001-40101000	0.001845	SEG
CHR11|40200001-40201000	0.00271001	SEG
CHR11|40300001-40301000	0.00129195	SEG
CHR11|40400001-40401000	0.00342724	SEG
CHR11|40500001-40501000	0.00355082	SEG
CHR11|40600001-40601000	0.00138225	SEG
CHR11|40700001-40701000	0.00114595	SEG
CHR11|40800001-40801000	0.00281562	SEG
CHR11|40900001-40901000	0.00106414	SEG
CHR11|41000001-41001000	0.00326525	SEG
CHR11|41100001-41101000	0.00104731	SEG
CHR11|41200001-41201000	0.00163064	SEG
CHR11|41300001-41301000	0.00393477	SEG
CHR11|41400001-41401000	0.00209251	SEG
CHR11|41500001-41501000	0.00234607	SEG
CHR11|41600001-41601000	0.00128606	SEG
CHR11|41700001-41701000	0.0014535	SEG
CHR11|41800001-41801000	0.00223635	SEG
CHR11|41900001-41901000	0.00225911	SEG
CHR11|42000001-42001000	0.00186515	SEG
CHR11|42100001-42101000	0.00210763	SEG
CHR11|42200001-42201000	0.00234575	SEG
CHR11|42300001-42301000	0.00476957	SEG
CHR11|42400001-42401000	0.00665834	SEG
CHR11|42500001-42501000	0.0015117	SEG
CHR11|42600001-42601000	0.00085771	SEG
CHR11|42700001-42701000	0.00090484	SEG
CHR11|42800001-42801000	0.00279175	SEG
CHR11|42900001-42901000	0.00250911	SEG
CHR11|43000001-43001000	0.00139446	SEG
CHR11|43100001-43101000	0.00089422	SEG
CHR11|43200001-43201000	0.0014242	SEG
CHR11|43300001-43301000	0.00206133	SEG
CHR11|43400001-43401000	0.00346128	SEG
CHR11|43500001-43501000	0.00118184	SEG
CHR11|43600001-43601000	0.00766683	SEG
CHR11|43700001-43701000	0.0043957	SEG
CHR11|43800001-43801000	0.00392588	SEG
CHR11|43900001-43901000	0.00193364	SEG
CHR11|44000001-44001000	0.00174407	SEG
CHR11|44100001-44101000	0.00453493	SEG
CHR11|44200001-44201000	0.00165315	SEG
CHR11|44300001-44301000	0.00885857	SEG
CHR11|44400001-44401000	0.01036144	SEG
CHR11|44500001-44501000	0.00097791	SEG
CHR11|44600001-44601000	0.00859758	SEG
CHR11|44700001-44701000	0.00399442	SEG
CHR11|44800001-44801000	0.00572172	SEG
CHR11|44900001-44901000	0.00172549	SEG
CHR11|45000001-45001000	0.01358266	SEG
CHR11|45100001-45101000	0.00287192	SEG
CHR11|45200001-45201000	0.0033926	SEG
CHR11|45300001-45301000	0.00096543	SEG
CHR11|45400001-45401000	0.00302437	SEG
CHR11|45500001-45501000	0.00154746	SEG
CHR11|45600001-45601000	0.00127287	SEG
CHR11|45700001-45701000	0.00595417	SEG
CHR11|45800001-45801000	0.00132093	SEG
CHR11|45900001-45901000	0.00292023	SEG
CHR11|46000001-46001000	0.00111875	SEG
CHR11|46100001-46101000	0.00725452	SEG
CHR11|46200001-46201000	0.00091104	SEG
CHR11|46300001-46301000	0.00917116	SEG
CHR11|46400001-46401000	0.01119501	SEG
CHR11|46500001-46501000	0.00145204	SEG
CHR11|46600001-46601000	0.00706124	SEG
CHR11|46700001-46701000	0.01049226	SEG
CHR11|46800001-46801000	0.00163128	SEG
CHR11|46900001-46901000	0.00519551	SEG
CHR11|47000001-47001000	0.00299956	SEG
CHR11|47100001-47101000	0.00460928	SEG
CHR11|47200001-47201000	0.00743219	SEG
CHR11|47300001-47301000	0.00189186	SEG
CHR11|47400001-47401000	0.00724746	SEG
CHR11|47500001-47501000	0.00225087	SEG
CHR11|47600001-47601000	0.01262467	SEG
CHR11|47700001-47701000	0.00388583	SEG
CHR11|47800001-47801000	0.00186421	SEG
CHR11|47900001-47901000	0.0025402	SEG
CHR11|48000001-48001000	0.00435717	SEG
CHR11|48100001-48101000	0.00294038	SEG
CHR11|48200001-48201000	0.00211923	SEG
CHR11|48300001-48301000	0.00296685	SEG
CHR11|48400001-48401000	0.00318694	SEG
CHR11|48500001-48501000	0.00181742	SEG
CHR11|48600001-48601000	0.00160461	SEG
CHR11|48700001-48701000	0.00529292	SEG
CHR11|48800001-48801000	0.00450535	SEG
CHR11|48900001-48901000	0.00513591	SEG
CHR11|49000001-49001000	0.00165908	SEG
CHR11|49100001-49101000	0.01205812	SEG
CHR11|49200001-49201000	0.00546091	SEG
CHR11|49300001-49301000	0.0010976	SEG
CHR11|49400001-49401000	0.00419597	SEG
CHR11|49500001-49501000	0.0035145	SEG
CHR11|49600001-49601000	0.0025298	SEG
CHR11|49700001-49701000	0.00472141	SEG
CHR11|49800001-49801000	0.00574843	SEG
CHR11|49900001-49901000	0.00166405	SEG
CHR11|50000001-50001000	0.00137158	SEG
CHR11|50100001-50101000	0.001654	SEG
CHR11|50200001-50201000	0.00160016	SEG
CHR11|50300001-50301000	0.00193109	SEG
CHR11|50400001-50401000	0.00108746	SEG
CHR11|50500001-50501000	0.00361837	SEG
CHR11|50600001-50601000	0.0039255	SEG
CHR11|50700001-50701000	0.00504575	SEG
CHR11|51100001-51101000	0.0031169	SEG
CHR11|51200001-51201000	0.00250847	SEG
CHR11|51300001-51301000	0.00296471	SEG
CHR11|51400001-51401000	0.00185742	SEG
CHR11|51500001-51501000	0.00160476	SEG
CHR11|54700001-54701000	0.00346197	SEG
CHR11|54800001-54801000	0.00257089	SEG
CHR11|54900001-54901000	0.00332902	SEG
CHR11|55000001-55001000	0.00433699	SEG
CHR11|55100001-55101000	0.00596368	SEG
CHR11|55200001-55201000	0.00163114	SEG
CHR11|55300001-55301000	0.00454091	SEG
CHR11|55400001-55401000	0.00908346000000001	SEG
CHR11|55500001-55501000	0.00169467	SEG
CHR11|55600001-55601000	0.00287844	SEG
CHR11|55700001-55701000	0.00205985	SEG
CHR11|55800001-55801000	0.00207319	SEG
CHR11|55900001-55901000	0.00171955	SEG
CHR11|56000001-56001000	0.00251886	SEG
CHR11|56100001-56101000	0.00165644	SEG
CHR11|56200001-56201000	0.00137014	SEG
CHR11|56300001-56301000	0.00170666	SEG
CHR11|56400001-56401000	0.00165969	SEG
CHR11|56500001-56501000	0.01162127	SEG
CHR11|56600001-56601000	0.01104951	SEG
CHR11|56700001-56701000	0.00093879	SEG
CHR11|56800001-56801000	0.00134359	SEG
CHR11|56900001-56901000	0.00169088	SEG
CHR11|57000001-57001000	0.00302649	SEG
CHR11|57100001-57101000	0.00402169	SEG
CHR11|57200001-57201000	0.00315557	SEG
CHR11|57300001-57301000	0.00452568	SEG
CHR11|57400001-57401000	0.00276694	SEG
CHR11|57500001-57501000	0.00220976	SEG
CHR11|57600001-57601000	0.00321207	SEG
CHR11|57700001-57701000	0.00186973	SEG
CHR11|57800001-57801000	0.00662399	SEG
CHR11|57900001-57901000	0.00254662	SEG
CHR11|58000001-58001000	0.00259766	SEG
CHR11|58100001-58101000	0.0119721	SEG
CHR11|58200001-58201000	0.00854374	SEG
CHR11|58300001-58301000	0.00382087	SEG
CHR11|58400001-58401000	0.00101098	SEG
CHR11|58500001-58501000	0.00157551	SEG
CHR11|58600001-58601000	0.00127483	SEG
CHR11|58700001-58701000	0.00188836	SEG
CHR11|58800001-58801000	0.00825438	SEG
CHR11|58900001-58901000	0.0019485	SEG
CHR11|59000001-59001000	0.00157511	SEG
CHR11|59100001-59101000	0.00355474	SEG
CHR11|59200001-59201000	0.00386132	SEG
CHR11|59300001-59301000	0.00206633	SEG
CHR11|59400001-59401000	0.01987029	SEG
CHR11|59500001-59501000	0.00179822	SEG
CHR11|59600001-59601000	0.00435828	SEG
CHR11|59700001-59701000	0.01111922	SEG
CHR11|59800001-59801000	0.00101302	SEG
CHR11|59900001-59901000	0.00117442	SEG
CHR11|60000001-60001000	0.00790348	SEG
CHR11|60100001-60101000	0.001653	SEG
CHR11|60200001-60201000	0.00238729	SEG
CHR11|60300001-60301000	0.00656366	SEG
CHR11|60400001-60401000	0.00313423	SEG
CHR11|60500001-60501000	0.00237798	SEG
CHR11|60600001-60601000	0.00112875	SEG
CHR11|60700001-60701000	0.00286488	SEG
CHR11|60800001-60801000	0.00121257	SEG
CHR11|60900001-60901000	0.00786254	SEG
CHR11|61000001-61001000	0.00397746	SEG
CHR11|61100001-61101000	0.01661601	SEG
CHR11|61200001-61201000	0.0034827	SEG
CHR11|61300001-61301000	0.00886836	SEG
CHR11|61400001-61401000	0.00296129	SEG
CHR11|61500001-61501000	0.00955494	SEG
CHR11|61600001-61601000	0.00572724	SEG
CHR11|61700001-61701000	0.00082478	SEG
CHR11|61800001-61801000	0.00283489	SEG
CHR11|61900001-61901000	0.00599344	SEG
CHR11|62000001-62001000	0.00231195	SEG
CHR11|62100001-62101000	0.00399945	SEG
CHR11|62200001-62201000	0.00610106	SEG
CHR11|62300001-62301000	0.00612228	SEG
CHR11|62400001-62401000	0.00653158	SEG
CHR11|62500001-62501000	0.00050091	SEG
CHR11|62600001-62601000	0.00603814	SEG
CHR11|62700001-62701000	0.0057274	SEG
CHR11|62800001-62801000	0.00201667	SEG
CHR11|62900001-62901000	0.00583648	SEG
CHR11|63000001-63001000	0.00507562	SEG
CHR11|63100001-63101000	0.00609715	SEG
CHR11|63200001-63201000	0.00777893	SEG
CHR11|63300001-63301000	0.00168858	SEG
CHR11|63400001-63401000	0.00181575	SEG
CHR11|63500001-63501000	0.00348674	SEG
CHR11|63600001-63601000	0.00652667	SEG
CHR11|63700001-63701000	0.00462266	SEG
CHR11|63800001-63801000	0.00725904	SEG
CHR11|63900001-63901000	0.00991309	SEG
CHR11|64000001-64001000	0.00576406	SEG
CHR11|64100001-64101000	0.00554023	SEG
CHR11|64200001-64201000	0.00337903	SEG
CHR11|64300001-64301000	0.00132288	SEG
CHR11|64400001-64401000	0.00627409	SEG
CHR11|64500001-64501000	0.00651018	SEG
CHR11|64600001-64601000	0.0136562	SEG
CHR11|64700001-64701000	0.00572939	SEG
CHR11|64800001-64801000	0.00270609	SEG
CHR11|64900001-64901000	0.00742065	SEG
CHR11|65000001-65001000	0.00294386	SEG
CHR11|65100001-65101000	0.00812419	SEG
CHR11|65200001-65201000	0.004018	SEG
CHR11|65300001-65301000	0.00746142	SEG
CHR11|65400001-65401000	0.0064367	SEG
CHR11|65500001-65501000	0.00868815	SEG
CHR11|65600001-65601000	0.0149083	SEG
CHR11|65700001-65701000	0.0017654	SEG
CHR11|65800001-65801000	0.00280348	SEG
CHR11|65900001-65901000	0.00187753	SEG
CHR11|66000001-66001000	0.00907872	SEG
CHR11|66100001-66101000	0.01089489	SEG
CHR11|66200001-66201000	0.00387621	SEG
CHR11|66300001-66301000	0.00279285	SEG
CHR11|66400001-66401000	0.0014759	SEG
CHR11|66500001-66501000	0.00584532	SEG
CHR11|66600001-66601000	0.00276778	SEG
CHR11|66700001-66701000	0.00259992	SEG
CHR11|66800001-66801000	0.00640081	SEG
CHR11|66900001-66901000	0.00225322	SEG
CHR11|67000001-67001000	0.00143975	SEG
CHR11|67100001-67101000	0.0021911	SEG
CHR11|67200001-67201000	0.01111726	SEG
CHR11|67300001-67301000	0.0021492	SEG
CHR11|67400001-67401000	0.00974478	SEG
CHR11|67500001-67501000	0.00637364	SEG
CHR11|67600001-67601000	0.00463258	SEG
CHR11|67700001-67701000	0.00527937	SEG
CHR11|67800001-67801000	0.01367196	SEG
CHR11|67900001-67901000	0.00643344	SEG
CHR11|68000001-68001000	0.0026151	SEG
CHR11|68100001-68101000	0.0041546	SEG
CHR11|68200001-68201000	0.00931467	SEG
CHR11|68300001-68301000	0.00213482	SEG
CHR11|68400001-68401000	0.00138248	SEG
CHR11|68500001-68501000	0.0020305	SEG
CHR11|68600001-68601000	0.00368435	SEG
CHR11|68700001-68701000	0.00742062	SEG
CHR11|68800001-68801000	0.00748075	SEG
CHR11|68900001-68901000	0.00290768	SEG
CHR11|69000001-69001000	0.006542	SEG
CHR11|69200001-69201000	0.00670873	SEG
CHR11|69300001-69301000	0.0097834	SEG
CHR11|69400001-69401000	0.00129968	SEG
CHR11|69500001-69501000	0.00549052	SEG
CHR11|69600001-69601000	0.00249976	SEG
CHR11|69700001-69701000	0.00824134	SEG
CHR11|69800001-69801000	0.00300465	SEG
CHR11|69900001-69901000	0.00203518	SEG
CHR11|70000001-70001000	0.00375648	SEG
CHR11|70100001-70101000	0.0032134	SEG
CHR11|70200001-70201000	0.00205424	SEG
CHR11|70300001-70301000	0.00404107	SEG
CHR11|70400001-70401000	0.00342737	SEG
CHR11|70500001-70501000	0.00123914	SEG
CHR11|70600001-70601000	0.00180482	SEG
CHR11|70700001-70701000	0.00276044	SEG
CHR11|70800001-70801000	0.00475716	SEG
CHR11|70900001-70901000	0.00727248	SEG
CHR11|71000001-71001000	0.00755755	SEG
CHR11|71100001-71101000	0.00455164	SEG
CHR11|71200001-71201000	0.00934196	SEG
CHR11|71300001-71301000	0.00324215	SEG
CHR11|71400001-71401000	0.00109775	SEG
CHR11|71500001-71501000	0.00490813	SEG
CHR11|71600001-71601000	0.00365598	SEG
CHR11|71700001-71701000	0.00230446	SEG
CHR11|71800001-71801000	0.00194905	SEG
CHR11|71900001-71901000	0.00504395	SEG
CHR11|72000001-72001000	0.00148012	SEG
CHR11|72100001-72101000	0.00321101	SEG
CHR11|72200001-72201000	0.01201309	SEG
CHR11|72300001-72301000	0.00687435	SEG
CHR11|72400001-72401000	0.0077604	SEG
CHR11|72500001-72501000	0.00734809	SEG
CHR11|72600001-72601000	0.00106928	SEG
CHR11|72700001-72701000	0.00140819	SEG
CHR11|72800001-72801000	0.00507597	SEG
CHR11|72900001-72901000	0.00555346	SEG
CHR11|73000001-73001000	0.00745805	SEG
CHR11|73100001-73101000	0.01144065	SEG
CHR11|73200001-73201000	0.00460958	SEG
CHR11|73300001-73301000	0.00357711	SEG
CHR11|73400001-73401000	0.00193348	SEG
CHR11|73500001-73501000	0.00130126	SEG
CHR11|73600001-73601000	0.00142313	SEG
CHR11|73700001-73701000	0.00178373	SEG
CHR11|73800001-73801000	0.00281983	SEG
CHR11|73900001-73901000	0.00167459	SEG
CHR11|74000001-74001000	0.00169987	SEG
CHR11|74100001-74101000	0.00142823	SEG
CHR11|74200001-74201000	0.00160812	SEG
CHR11|74300001-74301000	0.00308352	SEG
CHR11|74400001-74401000	0.00313998	SEG
CHR11|74500001-74501000	0.00219196	SEG
CHR11|74600001-74601000	0.00564819	SEG
CHR11|74700001-74701000	0.00382399	SEG
CHR11|74800001-74801000	0.00654678	SEG
CHR11|74900001-74901000	0.00191435	SEG
CHR11|75000001-75001000	0.00714713	SEG
CHR11|75100001-75101000	0.00330167	SEG
CHR11|75200001-75201000	0.00146	SEG
CHR11|75300001-75301000	0.00331381	SEG
CHR11|75400001-75401000	0.00315559	SEG
CHR11|75500001-75501000	0.00488684	SEG
CHR11|75600001-75601000	0.00130932	SEG
CHR11|75700001-75701000	0.0042102	SEG
CHR11|75800001-75801000	0.00125181	SEG
