region	distance	type
CHR11|103700001-103701000	0.00542615	SEG
CHR11|103800001-103801000	0.00186767	SEG
CHR11|103900001-103901000	0.00470283	SEG
CHR11|104000001-104001000	0.00494504	SEG
CHR11|104100001-104101000	0.00438389	SEG
CHR11|104200001-104201000	0.0062998	SEG
CHR11|104300001-104301000	0.0130122	SEG
CHR11|104400001-104401000	0.00113518	SEG
CHR11|104500001-104501000	0.00302778	SEG
CHR11|104600001-104601000	0.00221562	SEG
CHR11|104700001-104701000	0.00616035	SEG
CHR11|104800001-104801000	0.01418494	SEG
CHR11|104900001-104901000	0.00162204	SEG
CHR11|105000001-105001000	0.00466315	SEG
CHR11|105100001-105101000	0.00311933	SEG
CHR11|105200001-105201000	0.0016005	SEG
CHR11|105300001-105301000	0.00386799	SEG
CHR11|105400001-105401000	0.00271709	SEG
CHR11|105500001-105501000	0.00765764	SEG
CHR11|105600001-105601000	0.01083291	SEG
CHR11|105700001-105701000	0.00264517	SEG
CHR11|105800001-105801000	0.00209733	SEG
CHR11|105900001-105901000	0.00099549	SEG
CHR11|106000001-106001000	0.00485019	SEG
CHR11|106100001-106101000	0.0031553	SEG
CHR11|106200001-106201000	0.01378512	SEG
CHR11|106300001-106301000	0.00555565	SEG
CHR11|106400001-106401000	0.01297289	SEG
CHR11|106500001-106501000	0.00135273	SEG
CHR11|106600001-106601000	0.00534136	SEG
CHR11|106700001-106701000	0.00247968	SEG
CHR11|106800001-106801000	0.00847484	SEG
CHR11|106900001-106901000	0.00722782	SEG
CHR11|107000001-107001000	0.0021879	SEG
CHR11|107100001-107101000	0.00424649	SEG
CHR11|107200001-107201000	0.00283533	SEG
CHR11|107300001-107301000	0.01255011	SEG
CHR11|107400001-107401000	0.0004981	SEG
CHR11|107500001-107501000	0.00574726	SEG
CHR11|107600001-107601000	0.00817698	SEG
CHR11|107700001-107701000	0.00383287	SEG
CHR11|107800001-107801000	0.00214066	SEG
CHR11|107900001-107901000	0.00528669	SEG
CHR11|108000001-108001000	0.00546646	SEG
CHR11|108100001-108101000	0.00103709	SEG
CHR11|108200001-108201000	0.00661065	SEG
CHR11|108300001-108301000	0.00309588	SEG
CHR11|108400001-108401000	0.0007655	SEG
CHR11|108500001-108501000	0.00913308	SEG
CHR11|108600001-108601000	0.0014401	SEG
CHR11|108700001-108701000	0.02099696	SEG
CHR11|108800001-108801000	0.00272569	SEG
CHR11|108900001-108901000	0.00505624	SEG
CHR11|109000001-109001000	0.00693428	SEG
CHR11|109100001-109101000	0.00725531	SEG
CHR11|109200001-109201000	0.00133381	SEG
CHR11|109300001-109301000	0.00242692	SEG
CHR11|109400001-109401000	0.00657507	SEG
CHR11|109500001-109501000	0.01471524	SEG
CHR11|109600001-109601000	0.00596363	SEG
CHR11|109700001-109701000	0.00312529	SEG
CHR11|109800001-109801000	0.00286854	SEG
CHR11|109900001-109901000	0.00192053	SEG
CHR11|110000001-110001000	0.00876728	SEG
CHR11|110100001-110101000	0.00793698	SEG
CHR11|110200001-110201000	0.00305388	SEG
CHR11|110300001-110301000	0.0154299	SEG
CHR11|110400001-110401000	0.00282386	SEG
CHR11|110500001-110501000	0.00362557	SEG
CHR11|110600001-110601000	0.00049209	SEG
CHR11|110700001-110701000	0.0011713	SEG
CHR11|110800001-110801000	0.00672687	SEG
CHR11|110900001-110901000	0.02155841	SEG
CHR11|111000001-111001000	0.00260418	SEG
CHR11|111100001-111101000	0.00277605	SEG
CHR11|111200001-111201000	0.00477336	SEG
CHR11|111300001-111301000	0.000966809999999999	SEG
CHR11|111400001-111401000	0.0019399	SEG
CHR11|111500001-111501000	0.00832021	SEG
CHR11|111600001-111601000	0.00420204	SEG
CHR11|111700001-111701000	0.00445506	SEG
CHR11|111800001-111801000	0.00285277	SEG
CHR11|111900001-111901000	0.00232236	SEG
CHR11|112000001-112001000	0.00889577	SEG
CHR11|112100001-112101000	0.00370383	SEG
CHR11|112200001-112201000	0.01275356	SEG
CHR11|112300001-112301000	0.01405682	SEG
CHR11|112400001-112401000	0.00547799	SEG
CHR11|112500001-112501000	0.00624487	SEG
CHR11|112600001-112601000	0.00313567	SEG
CHR11|112700001-112701000	0.00087568	SEG
CHR11|112800001-112801000	0.00373367	SEG
CHR11|112900001-112901000	0.00183933	SEG
CHR11|113000001-113001000	0.00140116	SEG
CHR11|113100001-113101000	0.00657544	SEG
CHR11|113200001-113201000	0.0063621	SEG
CHR11|113300001-113301000	0.00613944	SEG
CHR11|113400001-113401000	0.00519494	SEG
CHR11|113500001-113501000	0.00687235	SEG
CHR11|113600001-113601000	0.00326177	SEG
CHR11|113700001-113701000	0.00601688	SEG
CHR11|113800001-113801000	0.00503121	SEG
CHR11|113900001-113901000	0.0090426	SEG
CHR11|114000001-114001000	0.00547751	SEG
CHR11|114100001-114101000	0.00310878	SEG
CHR11|114200001-114201000	0.00146667	SEG
CHR11|114300001-114301000	0.00705421	SEG
CHR11|114400001-114401000	0.00524441	SEG
CHR11|114500001-114501000	0.01082658	SEG
CHR11|114600001-114601000	0.013333	SEG
CHR11|114700001-114701000	0.0031789	SEG
CHR11|114800001-114801000	0.01337176	SEG
CHR11|114900001-114901000	0.0124529	SEG
CHR11|115000001-115001000	0.00620992	SEG
CHR11|115100001-115101000	0.0016741	SEG
CHR11|115200001-115201000	0.0066173	SEG
CHR11|115300001-115301000	0.00326326	SEG
CHR11|115400001-115401000	0.00130626	SEG
CHR11|115500001-115501000	0.01049855	SEG
CHR11|115600001-115601000	0.00347182	SEG
CHR11|115700001-115701000	0.00781016	SEG
CHR11|115800001-115801000	0.0027065	SEG
CHR11|115900001-115901000	0.00216124	SEG
CHR11|116000001-116001000	0.00130006	SEG
CHR11|116100001-116101000	0.0029193	SEG
CHR11|116200001-116201000	0.00693456	SEG
CHR11|116300001-116301000	0.0066376	SEG
CHR11|116400001-116401000	0.0045547	SEG
CHR11|116500001-116501000	0.00505902	SEG
CHR11|116600001-116601000	0.01580444	SEG
CHR11|116700001-116701000	0.02783677	SEG
CHR11|116800001-116801000	0.00241917	SEG
CHR11|116900001-116901000	0.00822352	SEG
CHR11|117000001-117001000	0.0035184	SEG
CHR11|117100001-117101000	0.01734661	SEG
CHR11|117200001-117201000	0.01002111	SEG
CHR11|117300001-117301000	0.01183867	SEG
CHR11|117400001-117401000	0.013521	SEG
CHR11|117500001-117501000	0.02080088	SEG
CHR11|117600001-117601000	0.00705099	SEG
CHR11|117700001-117701000	0.01317389	SEG
CHR11|117800001-117801000	0.00645388	SEG
CHR11|117900001-117901000	0.00431737	SEG
CHR11|118000001-118001000	0.00442139	SEG
CHR11|118100001-118101000	0.0015227	SEG
CHR11|118200001-118201000	0.00430718	SEG
CHR11|118300001-118301000	0.00166345	SEG
CHR11|118400001-118401000	0.00758194	SEG
CHR11|118500001-118501000	0.01323591	SEG
CHR11|118600001-118601000	0.00531378	SEG
CHR11|118700001-118701000	0.00492335	SEG
CHR11|118800001-118801000	0.03306191	SEG
CHR11|118900001-118901000	0.01229715	SEG
CHR11|119000001-119001000	0.00244688	SEG
CHR11|119100001-119101000	0.00209706	SEG
CHR11|119200001-119201000	0.00628751	SEG
CHR11|119300001-119301000	0.00829195	SEG
CHR11|119400001-119401000	0.01420868	SEG
CHR11|119500001-119501000	0.01322647	SEG
CHR11|119600001-119601000	0.03288753	SEG
CHR11|119700001-119701000	0.00501096	SEG
CHR11|119800001-119801000	0.00204358	SEG
CHR11|119900001-119901000	0.01312981	SEG
CHR11|120000001-120001000	0.01622761	SEG
CHR11|120100001-120101000	0.00888324	SEG
CHR11|120200001-120201000	0.00159661	SEG
CHR11|120300001-120301000	0.00482036	SEG
CHR11|120400001-120401000	0.00547279	SEG
CHR11|120500001-120501000	0.01510827	SEG
CHR11|120600001-120601000	0.00917082	SEG
CHR11|120700001-120701000	0.00783584	SEG
CHR11|120800001-120801000	0.0106288	SEG
CHR11|120900001-120901000	0.00137401	SEG
CHR11|121000001-121001000	0.00605395	SEG
CHR11|121100001-121101000	0.00698123	SEG
CHR11|121200001-121201000	0.01083616	SEG
CHR11|121300001-121301000	0.00149355	SEG
CHR11|121400001-121401000	0.00861637	SEG
CHR11|121500001-121501000	0.00420213	SEG
CHR11|121600001-121601000	0.01211048	SEG
CHR11|121700001-121701000	0.00159366	SEG
CHR11|121800001-121801000	0.00444411	SEG
CHR11|121900001-121901000	0.00250677	SEG
CHR11|122000001-122001000	0.00367313	SEG
CHR11|122100001-122101000	0.00929684	SEG
CHR11|122200001-122201000	0.00311255	SEG
CHR11|122300001-122301000	0.00348347	SEG
CHR11|122400001-122401000	0.00748251	SEG
CHR11|122500001-122501000	0.00551488	SEG
CHR11|122600001-122601000	0.00582806	SEG
CHR11|122700001-122701000	0.01392178	SEG
CHR11|122800001-122801000	0.00289413	SEG
CHR11|122900001-122901000	0.00314464	SEG
CHR11|123000001-123001000	0.01873499	SEG
CHR11|123100001-123101000	0.00343534	SEG
CHR11|123200001-123201000	0.00123924	SEG
CHR11|123300001-123301000	0.01301431	SEG
CHR11|123400001-123401000	0.00404095	SEG
CHR11|123500001-123501000	0.00539242	SEG
CHR11|123600001-123601000	0.01342241	SEG
CHR11|123700001-123701000	0.01019931	SEG
CHR11|123800001-123801000	0.010097	SEG
CHR11|123900001-123901000	0.00713112	SEG
CHR11|124000001-124001000	0.0180498	SEG
CHR11|124100001-124101000	0.00734455	SEG
CHR11|124200001-124201000	0.00518693	SEG
CHR11|124300001-124301000	0.00107843	SEG
CHR11|124400001-124401000	0.00255353	SEG
CHR11|124500001-124501000	0.00157926	SEG
CHR11|124600001-124601000	0.00270674	SEG
CHR11|124700001-124701000	0.0074287	SEG
CHR11|124800001-124801000	0.00186517	SEG
CHR11|124900001-124901000	0.00526459	SEG
CHR11|125000001-125001000	0.04833872	SEG
CHR11|125100001-125101000	0.00325653	SEG
CHR11|125200001-125201000	0.00925604	SEG
CHR11|125300001-125301000	0.00554516	SEG
CHR11|125400001-125401000	0.01035909	SEG
CHR11|125500001-125501000	0.00249856	SEG
CHR11|125600001-125601000	0.00181566	SEG
CHR11|125700001-125701000	0.00459781	SEG
CHR11|125800001-125801000	0.00327105	SEG
CHR11|125900001-125901000	0.00712538	SEG
CHR11|126000001-126001000	0.00793555	SEG
CHR11|126100001-126101000	0.00333078	SEG
CHR11|126200001-126201000	0.00379654	SEG
CHR11|126300001-126301000	0.00303159	SEG
CHR11|126400001-126401000	0.01243966	SEG
CHR11|126500001-126501000	0.00778148	SEG
CHR11|126600001-126601000	0.01137241	SEG
CHR11|126700001-126701000	0.00145454	SEG
CHR11|126800001-126801000	0.00831184	SEG
CHR11|126900001-126901000	0.00158798	SEG
CHR11|127000001-127001000	0.00231126	SEG
CHR11|127100001-127101000	0.0045964	SEG
CHR11|127200001-127201000	0.00495396	SEG
CHR11|127300001-127301000	0.00392773	SEG
CHR11|127400001-127401000	0.00173284	SEG
CHR11|127500001-127501000	0.00069263	SEG
CHR11|127600001-127601000	0.00109333	SEG
CHR11|127700001-127701000	0.01753061	SEG
CHR11|127800001-127801000	0.00116301	SEG
CHR11|127900001-127901000	0.00617511	SEG
CHR11|128000001-128001000	0.00076562	SEG
CHR11|128100001-128101000	0.01646761	SEG
CHR11|128200001-128201000	0.00311937	SEG
CHR11|128300001-128301000	0.00219313	SEG
CHR11|128400001-128401000	0.00339395	SEG
CHR11|128500001-128501000	0.00281361	SEG
CHR11|128600001-128601000	0.00102123	SEG
CHR11|128700001-128701000	0.00179268	SEG
CHR11|128800001-128801000	0.0485289	SEG
CHR11|128900001-128901000	0.00244684	SEG
CHR11|129000001-129001000	0.0249869	SEG
CHR11|129100001-129101000	0.0039178	SEG
CHR11|129200001-129201000	0.00235053	SEG
CHR11|129300001-129301000	0.00370353	SEG
CHR11|129400001-129401000	0.00595744	SEG
CHR11|129500001-129501000	0.0020014	SEG
CHR11|129600001-129601000	0.00436942	SEG
CHR11|129700001-129701000	0.0057976	SEG
CHR11|129800001-129801000	0.00269174	SEG
CHR11|129900001-129901000	0.0018581	SEG
CHR11|130000001-130001000	0.00386343	SEG
CHR11|130100001-130101000	0.01084502	SEG
CHR11|130200001-130201000	0.00121526	SEG
CHR11|130300001-130301000	0.00817451	SEG
CHR11|130400001-130401000	0.00151907	SEG
CHR11|130500001-130501000	0.00212998	SEG
CHR11|130600001-130601000	0.00539416	SEG
CHR11|130700001-130701000	0.01408466	SEG
CHR11|130800001-130801000	0.00074281	SEG
CHR11|130900001-130901000	0.0018024	SEG
CHR11|131000001-131001000	0.00141066	SEG
CHR11|131100001-131101000	0.00232858	SEG
CHR11|131200001-131201000	0.00303221	SEG
CHR11|131300001-131301000	0.00483594	SEG
CHR11|131400001-131401000	0.00471454	SEG
CHR11|131500001-131501000	0.00234138	SEG
CHR11|131600001-131601000	0.00193426	SEG
CHR11|131700001-131701000	0.01573603	SEG
CHR11|131800001-131801000	0.00295536	SEG
CHR11|131900001-131901000	0.00234537	SEG
CHR11|132000001-132001000	0.00155575	SEG
CHR11|132100001-132101000	0.00358933	SEG
CHR11|132200001-132201000	0.00789819	SEG
CHR11|132300001-132301000	0.01072989	SEG
CHR11|132400001-132401000	0.00811458	SEG
CHR11|132500001-132501000	0.00881741	SEG
CHR11|132600001-132601000	0.00238629	SEG
CHR11|132700001-132701000	0.00119155	SEG
CHR11|132800001-132801000	0.0132039	SEG
CHR11|132900001-132901000	0.00201637	SEG
CHR11|133000001-133001000	0.0137597	SEG
CHR11|133100001-133101000	0.00381283	SEG
CHR11|133200001-133201000	0.00602447	SEG
CHR11|133300001-133301000	0.0119263	SEG
CHR11|133400001-133401000	0.00427641	SEG
CHR11|133500001-133501000	0.01202209	SEG
CHR11|133600001-133601000	0.00868103	SEG
CHR11|133700001-133701000	0.00593435	SEG
CHR11|133800001-133801000	0.02752032	SEG
CHR11|133900001-133901000	0.00697369	SEG
CHR11|134000001-134001000	0.0018653	SEG
CHR11|134100001-134101000	0.00348068	SEG
CHR11|134200001-134201000	0.00167279	SEG
CHR11|134300001-134301000	0.00186519	SEG
CHR11|134400001-134401000	0.04854366	SEG
CHR11|134500001-134501000	0.00250524	SEG
CHR11|134600001-134601000	0.00761487	SEG
CHR11|134700001-134701000	0.0074243	SEG
CHR11|134800001-134801000	0.00504497	SEG
CHR11|134900001-134901000	0.00440248	SEG
CHR11_GL000202_RANDOM|1-1000	0.01194086	SEG
CHR12|200001-201000	0.00890349	SEG
CHR12|300001-301000	0.01014479	SEG
CHR12|400001-401000	0.00775991	SEG
CHR12|500001-501000	0.00048149	SEG
CHR12|600001-601000	0.0017843	SEG
CHR12|700001-701000	0.01223826	SEG
CHR12|800001-801000	0.00376306	SEG
CHR12|900001-901000	0.00700993	SEG
CHR12|1000001-1001000	0.00215333	SEG
CHR12|1100001-1101000	0.05549308	SEG
CHR12|1200001-1201000	0.00210753	SEG
CHR12|1300001-1301000	0.00592118	SEG
CHR12|1400001-1401000	0.00122529	SEG
CHR12|1500001-1501000	0.00966524	SEG
CHR12|1600001-1601000	0.00588122	SEG
CHR12|1700001-1701000	0.0047039	SEG
CHR12|1800001-1801000	0.03484865	SEG
CHR12|1900001-1901000	0.00256999	SEG
CHR12|2000001-2001000	0.01013134	SEG
CHR12|2100001-2101000	0.00592481	SEG
CHR12|2200001-2201000	0.00491137	SEG
CHR12|2300001-2301000	0.02412241	SEG
CHR12|2400001-2401000	0.00212865	SEG
CHR12|2500001-2501000	0.01310525	SEG
CHR12|2600001-2601000	0.01310153	SEG
CHR12|2700001-2701000	0.00265031	SEG
CHR12|2800001-2801000	0.0334032	SEG
CHR12|2900001-2901000	0.00439263	SEG
CHR12|3000001-3001000	0.02340145	SEG
CHR12|3100001-3101000	0.0020455	SEG
CHR12|3200001-3201000	0.0065866	SEG
CHR12|3300001-3301000	0.01168931	SEG
CHR12|3400001-3401000	0.01134051	SEG
CHR12|3500001-3501000	0.0042141	SEG
CHR12|3600001-3601000	0.03887471	SEG
CHR12|3700001-3701000	0.010142	SEG
CHR12|3800001-3801000	0.0107024	SEG
CHR12|3900001-3901000	0.00489537	SEG
CHR12|4000001-4001000	0.00756622	SEG
CHR12|4100001-4101000	0.00576949	SEG
CHR12|4200001-4201000	0.00571837	SEG
CHR12|4300001-4301000	0.00164657	SEG
CHR12|4400001-4401000	0.00322363	SEG
CHR12|4500001-4501000	0.00420634	SEG
CHR12|4600001-4601000	0.00471051	SEG
CHR12|4700001-4701000	0.0117004	SEG
CHR12|4800001-4801000	0.00705013	SEG
CHR12|4900001-4901000	0.0138107	SEG
CHR12|5000001-5001000	0.00581958	SEG
CHR12|5100001-5101000	0.00520328	SEG
CHR12|5200001-5201000	0.00230576	SEG
CHR12|5300001-5301000	0.00120885	SEG
CHR12|5400001-5401000	0.00223533	SEG
CHR12|5500001-5501000	0.00228282	SEG
CHR12|5600001-5601000	0.0058156	SEG
CHR12|5700001-5701000	0.0038935	SEG
CHR12|5800001-5801000	0.01088106	SEG
CHR12|5900001-5901000	0.00395523	SEG
CHR12|6000001-6001000	0.00291359	SEG
CHR12|6100001-6101000	0.0057465	SEG
CHR12|6200001-6201000	0.00234898	SEG
CHR12|6300001-6301000	0.021889	SEG
CHR12|6400001-6401000	0.03581876	SEG
CHR12|6500001-6501000	0.00995959	SEG
CHR12|6600001-6601000	0.00582942	SEG
CHR12|6700001-6701000	0.00368763	SEG
CHR12|6800001-6801000	0.0016699	SEG
CHR12|6900001-6901000	0.00830381	SEG
CHR12|7000001-7001000	0.01478212	SEG
CHR12|7100001-7101000	0.00125368	SEG
CHR12|7300001-7301000	0.00335628	SEG
CHR12|7400001-7401000	0.0031851	SEG
CHR12|7500001-7501000	0.00113561	SEG
CHR12|7600001-7601000	0.00255937	SEG
CHR12|7700001-7701000	0.01162894	SEG
CHR12|7800001-7801000	0.0014471	SEG
CHR12|7900001-7901000	0.00124334	SEG
CHR12|8000001-8001000	0.00280179	SEG
CHR12|8100001-8101000	0.01036122	SEG
CHR12|8200001-8201000	0.01161831	SEG
CHR12|8300001-8301000	0.016493	SEG
CHR12|8400001-8401000	0.00082403	SEG
CHR12|8500001-8501000	0.01533516	SEG
CHR12|8600001-8601000	0.00985308	SEG
CHR12|8700001-8701000	0.0039946	SEG
CHR12|8800001-8801000	0.00241926	SEG
CHR12|8900001-8901000	0.00416168	SEG
CHR12|9000001-9001000	0.00914573	SEG
CHR12|9100001-9101000	0.0024385	SEG
CHR12|9200001-9201000	0.01994123	SEG
CHR12|9300001-9301000	0.0077716	SEG
CHR12|9400001-9401000	0.00160049	SEG
CHR12|9500001-9501000	0.00157738	SEG
CHR12|9600001-9601000	0.0204297	SEG
CHR12|9700001-9701000	0.01344875	SEG
CHR12|9800001-9801000	0.01883474	SEG
CHR12|9900001-9901000	0.00274046	SEG
CHR12|10000001-10001000	0.01382008	SEG
CHR12|10100001-10101000	0.0042853	SEG
CHR12|10200001-10201000	0.00356175	SEG
CHR12|10300001-10301000	0.00331429	SEG
CHR12|10400001-10401000	0.00278209	SEG
CHR12|10500001-10501000	0.01696536	SEG
CHR12|10600001-10601000	0.00222693	SEG
CHR12|10700001-10701000	0.00232357	SEG
CHR12|10800001-10801000	0.0013417	SEG
CHR12|10900001-10901000	0.01000431	SEG
CHR12|11000001-11001000	0.00115286	SEG
CHR12|11100001-11101000	0.01414564	SEG
CHR12|11200001-11201000	0.00964692	SEG
CHR12|11300001-11301000	0.00534709	SEG
CHR12|11400001-11401000	0.00098166	SEG
CHR12|11500001-11501000	0.0167585	SEG
CHR12|11600001-11601000	0.00290235	SEG
CHR12|11700001-11701000	0.02451179	SEG
CHR12|11800001-11801000	0.00142357	SEG
CHR12|11900001-11901000	0.00135766	SEG
CHR12|12000001-12001000	0.01235474	SEG
CHR12|12100001-12101000	0.00469157	SEG
CHR12|12200001-12201000	0.02293437	SEG
CHR12|12300001-12301000	0.00374599	SEG
CHR12|12400001-12401000	0.00299277	SEG
CHR12|12500001-12501000	0.00464791	SEG
CHR12|12600001-12601000	0.00639957	SEG
CHR12|12700001-12701000	0.00685892	SEG
CHR12|12800001-12801000	0.00597107	SEG
CHR12|12900001-12901000	0.0028196	SEG
CHR12|13000001-13001000	0.00154253	SEG
CHR12|13100001-13101000	0.00706599	SEG
CHR12|13200001-13201000	0.00473427	SEG
CHR12|13300001-13301000	0.00906858	SEG
CHR12|13400001-13401000	0.00309916	SEG
CHR12|13500001-13501000	0.00588914	SEG
CHR12|13600001-13601000	0.0043021	SEG
CHR12|13700001-13701000	0.00167826	SEG
CHR12|13800001-13801000	0.00152192	SEG
CHR12|13900001-13901000	0.00194753	SEG
CHR12|14000001-14001000	0.00665465	SEG
CHR12|14100001-14101000	0.00315928	SEG
CHR12|14200001-14201000	0.0028581	SEG
CHR12|14300001-14301000	0.00205047	SEG
CHR12|14400001-14401000	0.0010387	SEG
CHR12|14500001-14501000	0.00115326	SEG
CHR12|14600001-14601000	0.01124358	SEG
CHR12|14700001-14701000	0.00405148	SEG
CHR12|14800001-14801000	0.0092662	SEG
CHR12|14900001-14901000	0.00246786	SEG
CHR12|15000001-15001000	0.00119535	SEG
CHR12|15100001-15101000	0.0014629	SEG
CHR12|15200001-15201000	0.00170797	SEG
CHR12|15300001-15301000	0.0088293	SEG
CHR12|15400001-15401000	0.01964563	SEG
CHR12|15500001-15501000	0.00548323	SEG
CHR12|15600001-15601000	0.00319877	SEG
CHR12|15700001-15701000	0.00440256	SEG
CHR12|15800001-15801000	0.00133013	SEG
CHR12|15900001-15901000	0.00308323	SEG
CHR12|16000001-16001000	0.00612039	SEG
CHR12|16100001-16101000	0.01356233	SEG
CHR12|16200001-16201000	0.00226786	SEG
CHR12|16300001-16301000	0.00160849	SEG
CHR12|16400001-16401000	0.00566867	SEG
CHR12|16500001-16501000	0.007322	SEG
CHR12|16600001-16601000	0.00167932	SEG
CHR12|16700001-16701000	0.00377045	SEG
CHR12|16800001-16801000	0.00329586	SEG
CHR12|16900001-16901000	0.00325533	SEG
CHR12|17000001-17001000	0.02214763	SEG
CHR12|17100001-17101000	0.00866005	SEG
CHR12|17200001-17201000	0.00255491	SEG
CHR12|17300001-17301000	0.0211803	SEG
CHR12|17400001-17401000	0.00421978	SEG
CHR12|17500001-17501000	0.00692016	SEG
CHR12|17600001-17601000	0.00705007	SEG
CHR12|17700001-17701000	0.00757295	SEG
CHR12|17800001-17801000	0.0011845	SEG
CHR12|17900001-17901000	0.0118984	SEG
CHR12|18000001-18001000	0.02488991	SEG
CHR12|18100001-18101000	0.00859524	SEG
CHR12|18200001-18201000	0.00747284	SEG
CHR12|18300001-18301000	0.01759016	SEG
CHR12|18400001-18401000	0.00125318	SEG
CHR12|18500001-18501000	0.00642176	SEG
CHR12|18600001-18601000	0.00517736	SEG
CHR12|18700001-18701000	0.0008867	SEG
CHR12|18800001-18801000	0.00588845	SEG
CHR12|18900001-18901000	0.00132333	SEG
CHR12|19000001-19001000	0.00398613	SEG
CHR12|19100001-19101000	0.0017213	SEG
CHR12|19200001-19201000	0.0028283	SEG
CHR12|19300001-19301000	0.00288533	SEG
CHR12|19400001-19401000	0.00378216	SEG
CHR12|19500001-19501000	0.00383595	SEG
CHR12|19600001-19601000	0.00216889	SEG
CHR12|19700001-19701000	0.00310575	SEG
CHR12|19800001-19801000	0.00374533	SEG
CHR12|19900001-19901000	0.00187366	SEG
CHR12|20000001-20001000	0.00155261	SEG
CHR12|20100001-20101000	0.00426449	SEG
CHR12|20200001-20201000	0.00137543	SEG
CHR12|20300001-20301000	0.00325953	SEG
CHR12|20400001-20401000	0.00605364	SEG
CHR12|20500001-20501000	0.00616913	SEG
CHR12|20600001-20601000	0.00391946	SEG
CHR12|20700001-20701000	0.00668921	SEG
CHR12|20800001-20801000	0.01102883	SEG
CHR12|20900001-20901000	0.00185235	SEG
CHR12|21000001-21001000	0.00590713	SEG
CHR12|21100001-21101000	0.00199906	SEG
CHR12|21200001-21201000	0.00711871	SEG
CHR12|21300001-21301000	0.00941617	SEG
CHR12|21400001-21401000	0.0089853	SEG
CHR12|21500001-21501000	0.00951153	SEG
CHR12|21600001-21601000	0.00098226	SEG
CHR12|21700001-21701000	0.00556691	SEG
CHR12|21800001-21801000	0.00052523	SEG
CHR12|21900001-21901000	0.01424214	SEG
CHR12|22000001-22001000	0.00546459	SEG
CHR12|22100001-22101000	0.01770771	SEG
CHR12|22200001-22201000	0.0029022	SEG
CHR12|22300001-22301000	0.010169	SEG
CHR12|22400001-22401000	0.01086389	SEG
CHR12|22500001-22501000	0.00852056	SEG
CHR12|22600001-22601000	0.00161895	SEG
CHR12|22700001-22701000	0.00618836	SEG
CHR12|22800001-22801000	0.00828476	SEG
CHR12|22900001-22901000	0.00911013	SEG
CHR12|23000001-23001000	0.00266738	SEG
CHR12|23100001-23101000	0.00187221	SEG
CHR12|23200001-23201000	0.00196053	SEG
CHR12|23300001-23301000	0.01502067	SEG
CHR12|23400001-23401000	0.0245718	SEG
CHR12|23500001-23501000	0.00163153	SEG
CHR12|23600001-23601000	0.00458393	SEG
CHR12|23700001-23701000	0.00539544	SEG
CHR12|23800001-23801000	0.00427223	SEG
CHR12|23900001-23901000	0.00306782	SEG
CHR12|24000001-24001000	0.00906186	SEG
CHR12|24100001-24101000	0.01008142	SEG
CHR12|24200001-24201000	0.00226973	SEG
CHR12|24300001-24301000	0.0119031	SEG
CHR12|24400001-24401000	0.00430178	SEG
CHR12|24500001-24501000	0.0046938	SEG
CHR12|24600001-24601000	0.00463238	SEG
CHR12|24700001-24701000	0.00157115	SEG
CHR12|24800001-24801000	0.00608752	SEG
CHR12|24900001-24901000	0.00110221	SEG
CHR12|25000001-25001000	0.00118744	SEG
CHR12|25100001-25101000	0.00195333	SEG
CHR12|25200001-25201000	0.001512	SEG
CHR12|25300001-25301000	0.00249896	SEG
CHR12|25400001-25401000	0.00549857	SEG
CHR12|25500001-25501000	0.00081033	SEG
CHR12|25600001-25601000	0.00463791	SEG
CHR12|25700001-25701000	0.00485231	SEG
CHR12|25800001-25801000	0.00413765	SEG
CHR12|25900001-25901000	0.00391133	SEG
CHR12|26000001-26001000	0.00098704	SEG
CHR12|26100001-26101000	0.00204897	SEG
CHR12|26200001-26201000	0.00108417	SEG
CHR12|26300001-26301000	0.00114	SEG
CHR12|26400001-26401000	0.00462876	SEG
CHR12|26500001-26501000	0.00175353	SEG
CHR12|26600001-26601000	0.00715758	SEG
CHR12|26700001-26701000	0.00598244	SEG
CHR12|26800001-26801000	0.00195621	SEG
CHR12|26900001-26901000	0.00736576	SEG
CHR12|27000001-27001000	0.00281315	SEG
CHR12|27100001-27101000	0.011939	SEG
CHR12|27200001-27201000	0.01018297	SEG
CHR12|27300001-27301000	0.00164329	SEG
CHR12|27400001-27401000	0.00494289	SEG
CHR12|27500001-27501000	0.0014201	SEG
CHR12|27600001-27601000	0.00647904	SEG
CHR12|27700001-27701000	0.00513568	SEG
CHR12|27800001-27801000	0.00062186	SEG
CHR12|27900001-27901000	0.00610601	SEG
CHR12|28000001-28001000	0.01308936	SEG
CHR12|28100001-28101000	0.00356262	SEG
CHR12|28200001-28201000	0.00220293	SEG
CHR12|28300001-28301000	0.00246028	SEG
CHR12|28400001-28401000	0.0048336	SEG
CHR12|28500001-28501000	0.00202461	SEG
CHR12|28600001-28601000	0.00969661	SEG
CHR12|28700001-28701000	0.00611576	SEG
CHR12|28800001-28801000	0.0100704	SEG
CHR12|28900001-28901000	0.00247886	SEG
CHR12|29000001-29001000	0.00614753	SEG
CHR12|29100001-29101000	0.00435771	SEG
CHR12|29200001-29201000	0.01214923	SEG
CHR12|29300001-29301000	0.00318253	SEG
CHR12|29400001-29401000	0.00491964	SEG
CHR12|29500001-29501000	0.00180418	SEG
CHR12|29600001-29601000	0.00593773	SEG
CHR12|29700001-29701000	0.0034453	SEG
