region	distance	type
CHR11|94600001-94601000	0.00308861	SEG
CHR11|94700001-94701000	0.00135735	SEG
CHR11|94800001-94801000	0.00588047	SEG
CHR11|94900001-94901000	0.00151151	SEG
CHR11|95000001-95001000	0.00110405	SEG
CHR11|95100001-95101000	0.000978920000000001	SEG
CHR11|95200001-95201000	0.00327008	SEG
CHR11|95300001-95301000	0.00120542	SEG
CHR11|95400001-95401000	0.00172643	SEG
CHR11|95500001-95501000	0.00136123	SEG
CHR11|95600001-95601000	0.00184382	SEG
CHR11|95700001-95701000	0.00338762	SEG
CHR11|95800001-95801000	0.00137011	SEG
CHR11|95900001-95901000	0.00275109	SEG
CHR11|96000001-96001000	0.00148784	SEG
CHR11|96100001-96101000	0.00156343	SEG
CHR11|96200001-96201000	0.00156136	SEG
CHR11|96500001-96501000	0.00155672	SEG
CHR11|96600001-96601000	0.00215614	SEG
CHR11|96700001-96701000	0.00133312	SEG
CHR11|96800001-96801000	0.00227847	SEG
CHR11|96900001-96901000	0.00124902	SEG
CHR11|97000001-97001000	0.00458482999999999	SEG
CHR11|97100001-97101000	0.00188535	SEG
CHR11|97200001-97201000	0.00204925	SEG
CHR11|97300001-97301000	0.00166241	SEG
CHR11|97400001-97401000	0.00429929	SEG
CHR11|97500001-97501000	0.00161725	SEG
CHR11|97600001-97601000	0.00161375	SEG
CHR11|97700001-97701000	0.00230319	SEG
CHR11|97800001-97801000	0.0031748	SEG
CHR11|97900001-97901000	0.00127663	SEG
CHR11|98000001-98001000	0.00181297	SEG
CHR11|98100001-98101000	0.00284278	SEG
CHR11|98200001-98201000	0.00336794	SEG
CHR11|98300001-98301000	0.00366445	SEG
CHR11|98400001-98401000	0.00242491	SEG
CHR11|98500001-98501000	0.00108383	SEG
CHR11|98600001-98601000	0.00185914	SEG
CHR11|98700001-98701000	0.00111572	SEG
CHR11|98800001-98801000	0.00123032	SEG
CHR11|98900001-98901000	0.00176486	SEG
CHR11|99000001-99001000	0.00283856	SEG
CHR11|99100001-99101000	0.00211372	SEG
CHR11|99200001-99201000	0.00341354	SEG
CHR11|99300001-99301000	0.00151356	SEG
CHR11|99400001-99401000	0.00274552	SEG
CHR11|99500001-99501000	0.00568341999999999	SEG
CHR11|99600001-99601000	0.00129672	SEG
CHR11|99700001-99701000	0.00111912	SEG
CHR11|99800001-99801000	0.00116872	SEG
CHR11|99900001-99901000	0.00187871	SEG
CHR11|100000001-100001000	0.00181736	SEG
CHR11|100100001-100101000	0.00172972	SEG
CHR11|100200001-100201000	0.00236522	SEG
CHR11|100300001-100301000	0.00233116	SEG
CHR11|100400001-100401000	0.00334061	SEG
CHR11|100500001-100501000	0.00100843	SEG
CHR11|100600001-100601000	0.00172533	SEG
CHR11|100700001-100701000	0.00090565	SEG
CHR11|100800001-100801000	0.00177326	SEG
CHR11|100900001-100901000	0.00144071	SEG
CHR11|101000001-101001000	0.00145152	SEG
CHR11|101100001-101101000	0.00144065	SEG
CHR11|101200001-101201000	0.00116912	SEG
CHR11|101300001-101301000	0.00223674	SEG
CHR11|101400001-101401000	0.00162412	SEG
CHR11|101500001-101501000	0.00136114	SEG
CHR11|101600001-101601000	0.00216022	SEG
CHR11|101700001-101701000	0.00308187	SEG
CHR11|101800001-101801000	0.00176283	SEG
CHR11|101900001-101901000	0.00147985	SEG
CHR11|102000001-102001000	0.00186776	SEG
CHR11|102100001-102101000	0.00111062	SEG
CHR11|102200001-102201000	0.0021485	SEG
CHR11|102300001-102301000	0.00153352	SEG
CHR11|102400001-102401000	0.00208279	SEG
CHR11|102500001-102501000	0.00239647	SEG
CHR11|102600001-102601000	0.00220065	SEG
CHR11|102700001-102701000	0.00144972	SEG
CHR11|102800001-102801000	0.00110632	SEG
CHR11|102900001-102901000	0.00122583	SEG
CHR11|103000001-103001000	0.00109936	SEG
CHR11|103100001-103101000	0.00202741	SEG
CHR11|103200001-103201000	0.00206596	SEG
CHR11|103300001-103301000	0.00197943	SEG
CHR11|103400001-103401000	0.00133262	SEG
CHR11|103500001-103501000	0.00171442	SEG
CHR11|103600001-103601000	0.00141952	SEG
CHR11|103700001-103701000	0.00190772	SEG
CHR11|103800001-103801000	0.00136972	SEG
CHR11|103900001-103901000	0.00155114	SEG
CHR11|104000001-104001000	0.00155045	SEG
CHR11|104100001-104101000	0.00158324	SEG
CHR11|104200001-104201000	0.0018911	SEG
CHR11|104300001-104301000	0.00484549	SEG
CHR11|104400001-104401000	0.00121172	SEG
CHR11|104500001-104501000	0.00128771	SEG
CHR11|104600001-104601000	0.00125495	SEG
CHR11|104700001-104701000	0.00174055	SEG
CHR11|104800001-104801000	0.00286974	SEG
CHR11|104900001-104901000	0.00129472	SEG
CHR11|105000001-105001000	0.00191905	SEG
CHR11|105100001-105101000	0.00140072	SEG
CHR11|105200001-105201000	0.00116425	SEG
CHR11|105300001-105301000	0.00170244	SEG
CHR11|105400001-105401000	0.00132723	SEG
CHR11|105500001-105501000	0.00203071	SEG
CHR11|105600001-105601000	0.00238114	SEG
CHR11|105700001-105701000	0.00118425	SEG
CHR11|105800001-105801000	0.00137672	SEG
CHR11|105900001-105901000	0.00099625	SEG
CHR11|106000001-106001000	0.00142521	SEG
CHR11|106100001-106101000	0.00152405	SEG
CHR11|106200001-106201000	0.00307272	SEG
CHR11|106300001-106301000	0.00208685	SEG
CHR11|106400001-106401000	0.00352236	SEG
CHR11|106500001-106501000	0.00116385	SEG
CHR11|106600001-106601000	0.00200062	SEG
CHR11|106700001-106701000	0.00127212	SEG
CHR11|106800001-106801000	0.00200078	SEG
CHR11|106900001-106901000	0.00191855	SEG
CHR11|107000001-107001000	0.00124963	SEG
CHR11|107100001-107101000	0.00171472	SEG
CHR11|107200001-107201000	0.00131712	SEG
CHR11|107300001-107301000	0.00401458	SEG
CHR11|107400001-107401000	0.00093763	SEG
CHR11|107500001-107501000	0.00185098	SEG
CHR11|107600001-107601000	0.00231225	SEG
CHR11|107700001-107701000	0.0024014	SEG
CHR11|107800001-107801000	0.00138141	SEG
CHR11|107900001-107901000	0.00155345	SEG
CHR11|108000001-108001000	0.00180423	SEG
CHR11|108100001-108101000	0.00148243	SEG
CHR11|108200001-108201000	0.00233198	SEG
CHR11|108300001-108301000	0.00138756	SEG
CHR11|108400001-108401000	0.00114305	SEG
CHR11|108500001-108501000	0.00252442	SEG
CHR11|108600001-108601000	0.000982230000000001	SEG
CHR11|108700001-108701000	0.00411992	SEG
CHR11|108800001-108801000	0.00120272	SEG
CHR11|108900001-108901000	0.00199416	SEG
CHR11|109000001-109001000	0.00182199	SEG
CHR11|109100001-109101000	0.00209565	SEG
CHR11|109200001-109201000	0.00137305	SEG
CHR11|109300001-109301000	0.00137997	SEG
CHR11|109400001-109401000	0.00177545	SEG
CHR11|109500001-109501000	0.00322558	SEG
CHR11|109600001-109601000	0.00186392	SEG
CHR11|109700001-109701000	0.00124705	SEG
CHR11|109800001-109801000	0.00153243	SEG
CHR11|109900001-109901000	0.00129556	SEG
CHR11|110000001-110001000	0.00224878	SEG
CHR11|110100001-110101000	0.0020353	SEG
CHR11|110200001-110201000	0.00146232	SEG
CHR11|110300001-110301000	0.00313143	SEG
CHR11|110400001-110401000	0.00134792	SEG
CHR11|110500001-110501000	0.00153332	SEG
CHR11|110600001-110601000	0.000964120000000001	SEG
CHR11|110700001-110701000	0.00092165	SEG
CHR11|110800001-110801000	0.00277401	SEG
CHR11|110900001-110901000	0.00417771	SEG
CHR11|111000001-111001000	0.00121165	SEG
CHR11|111100001-111101000	0.00129792	SEG
CHR11|111200001-111201000	0.00183185	SEG
CHR11|111300001-111301000	0.00105612	SEG
CHR11|111400001-111401000	0.00123343	SEG
CHR11|111500001-111501000	0.00220192	SEG
CHR11|111600001-111601000	0.00151912	SEG
CHR11|111700001-111701000	0.0016057	SEG
CHR11|111800001-111801000	0.00152236	SEG
CHR11|111900001-111901000	0.00129612	SEG
CHR11|112000001-112001000	0.00212932	SEG
CHR11|112100001-112101000	0.00201012	SEG
CHR11|112200001-112201000	0.00275262	SEG
CHR11|112300001-112301000	0.00299971	SEG
CHR11|112400001-112401000	0.00198832	SEG
CHR11|112500001-112501000	0.00188283	SEG
CHR11|112600001-112601000	0.00139932	SEG
CHR11|112700001-112701000	0.000852320000000001	SEG
CHR11|112800001-112801000	0.00186032	SEG
CHR11|112900001-112901000	0.00108094	SEG
CHR11|113000001-113001000	0.00103983	SEG
CHR11|113100001-113101000	0.00227345	SEG
CHR11|113200001-113201000	0.00205852	SEG
CHR11|113300001-113301000	0.00180572	SEG
CHR11|113400001-113401000	0.00169792	SEG
CHR11|113500001-113501000	0.00202252	SEG
CHR11|113600001-113601000	0.00161609	SEG
CHR11|113700001-113701000	0.00266079	SEG
CHR11|113800001-113801000	0.00177402	SEG
CHR11|113900001-113901000	0.00225692	SEG
CHR11|114000001-114001000	0.00169083	SEG
CHR11|114100001-114101000	0.00166572	SEG
CHR11|114200001-114201000	0.00174605	SEG
CHR11|114300001-114301000	0.00200576	SEG
CHR11|114400001-114401000	0.00157712	SEG
CHR11|114500001-114501000	0.0027693	SEG
CHR11|114600001-114601000	0.00270937	SEG
CHR11|114700001-114701000	0.00147952	SEG
CHR11|114800001-114801000	0.00343329	SEG
CHR11|114900001-114901000	0.00278667	SEG
CHR11|115000001-115001000	0.00184252	SEG
CHR11|115100001-115101000	0.00104145	SEG
CHR11|115200001-115201000	0.00203223	SEG
CHR11|115300001-115301000	0.00161304	SEG
CHR11|115400001-115401000	0.00138592	SEG
CHR11|115500001-115501000	0.00266344	SEG
CHR11|115600001-115601000	0.00175492	SEG
CHR11|115700001-115701000	0.00243605	SEG
CHR11|115800001-115801000	0.00145305	SEG
CHR11|115900001-115901000	0.00119405	SEG
CHR11|116000001-116001000	0.00124272	SEG
CHR11|116100001-116101000	0.00139347	SEG
CHR11|116200001-116201000	0.00197492	SEG
CHR11|116300001-116301000	0.00210005	SEG
CHR11|116400001-116401000	0.00222999	SEG
CHR11|116500001-116501000	0.00186572	SEG
CHR11|116600001-116601000	0.00335089	SEG
CHR11|116700001-116701000	0.0054045	SEG
CHR11|116800001-116801000	0.0013692	SEG
CHR11|116900001-116901000	0.00191654	SEG
CHR11|117000001-117001000	0.00165563	SEG
CHR11|117100001-117101000	0.0036387	SEG
CHR11|117200001-117201000	0.00250758	SEG
CHR11|117300001-117301000	0.0026394	SEG
CHR11|117400001-117401000	0.00272681	SEG
CHR11|117500001-117501000	0.00448167	SEG
CHR11|117600001-117601000	0.00198702	SEG
CHR11|117700001-117701000	0.00270092	SEG
CHR11|117800001-117801000	0.00192245	SEG
CHR11|117900001-117901000	0.00174063	SEG
CHR11|118000001-118001000	0.00151332	SEG
CHR11|118100001-118101000	0.00109192	SEG
CHR11|118200001-118201000	0.00214511	SEG
CHR11|118300001-118301000	0.00120385	SEG
CHR11|118400001-118401000	0.00211701	SEG
CHR11|118500001-118501000	0.00301163	SEG
CHR11|118600001-118601000	0.00208612	SEG
CHR11|118700001-118701000	0.0037968	SEG
CHR11|118800001-118801000	0.00608554	SEG
CHR11|118900001-118901000	0.00253632	SEG
CHR11|119000001-119001000	0.00163243	SEG
CHR11|119100001-119101000	0.00153523	SEG
CHR11|119200001-119201000	0.00184711	SEG
CHR11|119300001-119301000	0.00231355	SEG
CHR11|119400001-119401000	0.00326752	SEG
CHR11|119500001-119501000	0.00311764	SEG
CHR11|119600001-119601000	0.00538169	SEG
CHR11|119700001-119701000	0.00168572	SEG
CHR11|119800001-119801000	0.00127612	SEG
CHR11|119900001-119901000	0.00297144	SEG
CHR11|120000001-120001000	0.00351021	SEG
CHR11|120100001-120101000	0.00221672	SEG
CHR11|120200001-120201000	0.00095465	SEG
CHR11|120300001-120301000	0.00168822	SEG
CHR11|120400001-120401000	0.00180372	SEG
CHR11|120500001-120501000	0.00317085	SEG
CHR11|120600001-120601000	0.00207358	SEG
CHR11|120700001-120701000	0.00226145	SEG
CHR11|120800001-120801000	0.00243288	SEG
CHR11|120900001-120901000	0.00125892	SEG
CHR11|121000001-121001000	0.00173432	SEG
CHR11|121100001-121101000	0.00183971	SEG
CHR11|121200001-121201000	0.00239766	SEG
CHR11|121300001-121301000	0.000944830000000001	SEG
CHR11|121400001-121401000	0.00222808	SEG
CHR11|121500001-121501000	0.00139976	SEG
CHR11|121600001-121601000	0.00263718	SEG
CHR11|121700001-121701000	0.00113583	SEG
CHR11|121800001-121801000	0.00211719	SEG
CHR11|121900001-121901000	0.00138481	SEG
CHR11|122000001-122001000	0.00139332	SEG
CHR11|122100001-122101000	0.00222512	SEG
CHR11|122200001-122201000	0.00159577	SEG
CHR11|122300001-122301000	0.0014269	SEG
CHR11|122400001-122401000	0.00228301	SEG
CHR11|122500001-122501000	0.00236793	SEG
CHR11|122600001-122601000	0.0040086	SEG
CHR11|122700001-122701000	0.00310632	SEG
CHR11|122800001-122801000	0.00115832	SEG
CHR11|122900001-122901000	0.00161642	SEG
CHR11|123000001-123001000	0.0111632	SEG
CHR11|123100001-123101000	0.00163005	SEG
CHR11|123200001-123201000	0.00128523	SEG
CHR11|123300001-123301000	0.00290498	SEG
CHR11|123400001-123401000	0.00154223	SEG
CHR11|123500001-123501000	0.00171963	SEG
CHR11|123600001-123601000	0.00306361	SEG
CHR11|123700001-123701000	0.00264365	SEG
CHR11|123800001-123801000	0.00266234	SEG
CHR11|123900001-123901000	0.00205372	SEG
CHR11|124000001-124001000	0.00351866	SEG
CHR11|124100001-124101000	0.00192959	SEG
CHR11|124200001-124201000	0.00162255	SEG
CHR11|124300001-124301000	0.00104876	SEG
CHR11|124400001-124401000	0.00108623	SEG
CHR11|124500001-124501000	0.00129132	SEG
CHR11|124600001-124601000	0.00157812	SEG
CHR11|124700001-124701000	0.00286438	SEG
CHR11|124800001-124801000	0.00099585	SEG
CHR11|124900001-124901000	0.00212952	SEG
CHR11|125000001-125001000	0.02212827	SEG
CHR11|125100001-125101000	0.00139512	SEG
CHR11|125200001-125201000	0.00256704	SEG
CHR11|125300001-125301000	0.00167992	SEG
CHR11|125400001-125401000	0.00329233	SEG
CHR11|125500001-125501000	0.00197393	SEG
CHR11|125600001-125601000	0.00114938	SEG
CHR11|125700001-125701000	0.00175835	SEG
CHR11|125800001-125801000	0.00150485	SEG
CHR11|125900001-125901000	0.00193382	SEG
CHR11|126000001-126001000	0.00205792	SEG
CHR11|126100001-126101000	0.00146249	SEG
CHR11|126200001-126201000	0.00221363	SEG
CHR11|126300001-126301000	0.00158285	SEG
CHR11|126400001-126401000	0.00297568	SEG
CHR11|126500001-126501000	0.00193072	SEG
CHR11|126600001-126601000	0.00255432	SEG
CHR11|126700001-126701000	0.00123052	SEG
CHR11|126800001-126801000	0.00219088	SEG
CHR11|126900001-126901000	0.00147457	SEG
CHR11|127000001-127001000	0.00125002	SEG
CHR11|127100001-127101000	0.00194217	SEG
CHR11|127200001-127201000	0.00140875	SEG
CHR11|127300001-127301000	0.00153203	SEG
CHR11|127400001-127401000	0.00126272	SEG
CHR11|127500001-127501000	0.00084932	SEG
CHR11|127600001-127601000	0.00125096	SEG
CHR11|127700001-127701000	0.00388039	SEG
CHR11|127800001-127801000	0.00158176	SEG
CHR11|127900001-127901000	0.00268116	SEG
CHR11|128000001-128001000	0.00110132	SEG
CHR11|128100001-128101000	0.00382827	SEG
CHR11|128200001-128201000	0.00147352	SEG
CHR11|128300001-128301000	0.00165972	SEG
CHR11|128400001-128401000	0.00159625	SEG
CHR11|128500001-128501000	0.00149476	SEG
CHR11|128600001-128601000	0.00100052	SEG
CHR11|128700001-128701000	0.00133125	SEG
CHR11|128800001-128801000	0.01446073	SEG
CHR11|128900001-128901000	0.00128825	SEG
CHR11|129000001-129001000	0.00514203	SEG
CHR11|129100001-129101000	0.00165157	SEG
CHR11|129200001-129201000	0.00117012	SEG
CHR11|129300001-129301000	0.00155857	SEG
CHR11|129400001-129401000	0.00185492	SEG
CHR11|129500001-129501000	0.00120785	SEG
CHR11|129600001-129601000	0.00157712	SEG
CHR11|129700001-129701000	0.00166505	SEG
CHR11|129800001-129801000	0.00132852	SEG
CHR11|129900001-129901000	0.00128163	SEG
CHR11|130000001-130001000	0.00148443	SEG
CHR11|130100001-130101000	0.00273067	SEG
CHR11|130200001-130201000	0.00120192	SEG
CHR11|130300001-130301000	0.00251863	SEG
CHR11|130400001-130401000	0.00111172	SEG
CHR11|130500001-130501000	0.00146143	SEG
CHR11|130600001-130601000	0.00169908	SEG
CHR11|130700001-130701000	0.00315033	SEG
CHR11|130800001-130801000	0.000964520000000001	SEG
CHR11|130900001-130901000	0.00124658	SEG
CHR11|131000001-131001000	0.00110911	SEG
CHR11|131100001-131101000	0.00140752	SEG
CHR11|131200001-131201000	0.00140236	SEG
CHR11|131300001-131301000	0.00162092	SEG
CHR11|131400001-131401000	0.00191407	SEG
CHR11|131500001-131501000	0.00132263	SEG
CHR11|131600001-131601000	0.00105865	SEG
CHR11|131700001-131701000	0.0033142	SEG
CHR11|131800001-131801000	0.00148156	SEG
CHR11|131900001-131901000	0.00119632	SEG
CHR11|132000001-132001000	0.00119992	SEG
CHR11|132100001-132101000	0.00140132	SEG
CHR11|132200001-132201000	0.00226372	SEG
CHR11|132300001-132301000	0.00247032	SEG
CHR11|132400001-132401000	0.00243881	SEG
CHR11|132500001-132501000	0.00226937	SEG
CHR11|132600001-132601000	0.00135531	SEG
CHR11|132700001-132701000	0.00120723	SEG
CHR11|132800001-132801000	0.00342721	SEG
CHR11|132900001-132901000	0.00110972	SEG
CHR11|133000001-133001000	0.00308746	SEG
CHR11|133100001-133101000	0.00149092	SEG
CHR11|133200001-133201000	0.00194305	SEG
CHR11|133300001-133301000	0.00276274	SEG
CHR11|133400001-133401000	0.00162445	SEG
CHR11|133500001-133501000	0.00265401	SEG
CHR11|133600001-133601000	0.00228541	SEG
CHR11|133700001-133701000	0.00194172	SEG
CHR11|133800001-133801000	0.00487838	SEG
CHR11|133900001-133901000	0.00205012	SEG
CHR11|134000001-134001000	0.00124365	SEG
CHR11|134100001-134101000	0.00152292	SEG
CHR11|134200001-134201000	0.00118185	SEG
CHR11|134300001-134301000	0.00100292	SEG
CHR11|134400001-134401000	0.01337223	SEG
CHR11|134500001-134501000	0.00114705	SEG
CHR11|134600001-134601000	0.00222512	SEG
CHR11|134700001-134701000	0.00295537	SEG
CHR11|134800001-134801000	0.00190512	SEG
CHR11|134900001-134901000	0.00226335	SEG
CHR11_GL000202_RANDOM|1-1000	0.00270759	SEG
CHR12|200001-201000	0.00266466	SEG
CHR12|300001-301000	0.00244652	SEG
CHR12|400001-401000	0.00193848	SEG
CHR12|500001-501000	0.00105645	SEG
CHR12|600001-601000	0.00130316	SEG
CHR12|700001-701000	0.00353519	SEG
CHR12|800001-801000	0.00258365	SEG
CHR12|900001-901000	0.00242511	SEG
CHR12|1000001-1001000	0.00194862	SEG
CHR12|1100001-1101000	0.00951204	SEG
CHR12|1200001-1201000	0.00212375	SEG
CHR12|1300001-1301000	0.00218682	SEG
CHR12|1400001-1401000	0.00111932	SEG
CHR12|1500001-1501000	0.00271212	SEG
CHR12|1600001-1601000	0.00175172	SEG
CHR12|1700001-1701000	0.00164016	SEG
CHR12|1800001-1801000	0.00608706999999999	SEG
CHR12|1900001-1901000	0.00150232	SEG
CHR12|2000001-2001000	0.00280581	SEG
CHR12|2100001-2101000	0.00203505	SEG
CHR12|2200001-2201000	0.00171812	SEG
CHR12|2300001-2301000	0.00753139999999999	SEG
CHR12|2400001-2401000	0.00111992	SEG
CHR12|2500001-2501000	0.00288539	SEG
CHR12|2600001-2601000	0.00495269	SEG
CHR12|2700001-2701000	0.00125583	SEG
CHR12|2800001-2801000	0.00552703999999999	SEG
CHR12|2900001-2901000	0.00171865	SEG
CHR12|3000001-3001000	0.00419916	SEG
CHR12|3100001-3101000	0.00166285	SEG
CHR12|3200001-3201000	0.00184052	SEG
CHR12|3300001-3301000	0.00298452	SEG
CHR12|3400001-3401000	0.00261428	SEG
CHR12|3500001-3501000	0.00143592	SEG
CHR12|3600001-3601000	0.00678236	SEG
CHR12|3700001-3701000	0.00255523	SEG
CHR12|3800001-3801000	0.00237513	SEG
CHR12|3900001-3901000	0.00190132	SEG
CHR12|4000001-4001000	0.00213092	SEG
CHR12|4100001-4101000	0.00187737	SEG
CHR12|4200001-4201000	0.00165092	SEG
CHR12|4300001-4301000	0.00122863	SEG
CHR12|4400001-4401000	0.00175962	SEG
CHR12|4500001-4501000	0.00145723	SEG
CHR12|4600001-4601000	0.00158585	SEG
CHR12|4700001-4701000	0.00283521	SEG
CHR12|4800001-4801000	0.00214443	SEG
CHR12|4900001-4901000	0.00344918	SEG
CHR12|5000001-5001000	0.00217227	SEG
CHR12|5100001-5101000	0.00236296	SEG
CHR12|5200001-5201000	0.00118617	SEG
CHR12|5300001-5301000	0.000958249999999999	SEG
CHR12|5400001-5401000	0.00101405	SEG
CHR12|5500001-5501000	0.00133352	SEG
CHR12|5600001-5601000	0.00161683	SEG
CHR12|5700001-5701000	0.00159505	SEG
CHR12|5800001-5801000	0.00316852	SEG
CHR12|5900001-5901000	0.00162945	SEG
CHR12|6000001-6001000	0.00127732	SEG
CHR12|6100001-6101000	0.0035353	SEG
CHR12|6200001-6201000	0.00126932	SEG
CHR12|6300001-6301000	0.00395537	SEG
CHR12|6400001-6401000	0.01852607	SEG
CHR12|6500001-6501000	0.00242372	SEG
CHR12|6600001-6601000	0.00290483	SEG
CHR12|6700001-6701000	0.00208925	SEG
CHR12|6800001-6801000	0.00124805	SEG
CHR12|6900001-6901000	0.00215272	SEG
CHR12|7000001-7001000	0.00292432	SEG
CHR12|7100001-7101000	0.00144545	SEG
CHR12|7300001-7301000	0.00179699	SEG
CHR12|7400001-7401000	0.00205668	SEG
CHR12|7500001-7501000	0.00123385	SEG
CHR12|7600001-7601000	0.0017781	SEG
CHR12|7700001-7701000	0.00271292	SEG
CHR12|7800001-7801000	0.00201625	SEG
CHR12|7900001-7901000	0.00140716	SEG
CHR12|8000001-8001000	0.00162572	SEG
CHR12|8100001-8101000	0.00383787	SEG
CHR12|8200001-8201000	0.00332854	SEG
CHR12|8300001-8301000	0.00302458	SEG
CHR12|8400001-8401000	0.00127823	SEG
CHR12|8500001-8501000	0.00324019	SEG
CHR12|8600001-8601000	0.00553276	SEG
CHR12|8700001-8701000	0.00161725	SEG
CHR12|8800001-8801000	0.00117392	SEG
CHR12|8900001-8901000	0.00160523	SEG
CHR12|9000001-9001000	0.00337098	SEG
CHR12|9100001-9101000	0.00112843	SEG
CHR12|9200001-9201000	0.00387361	SEG
CHR12|9300001-9301000	0.00202908	SEG
CHR12|9400001-9401000	0.000976550000000001	SEG
CHR12|9500001-9501000	0.00102612	SEG
CHR12|9600001-9601000	0.00391172	SEG
CHR12|9700001-9701000	0.00351718	SEG
CHR12|9800001-9801000	0.00324132	SEG
CHR12|9900001-9901000	0.00291837	SEG
CHR12|10000001-10001000	0.00272173	SEG
CHR12|10100001-10101000	0.00195294	SEG
CHR12|10200001-10201000	0.00205105	SEG
CHR12|10300001-10301000	0.00138863	SEG
CHR12|10400001-10401000	0.00138253	SEG
CHR12|10500001-10501000	0.00324982	SEG
CHR12|10600001-10601000	0.000999120000000001	SEG
CHR12|10700001-10701000	0.00139292	SEG
CHR12|10800001-10801000	0.00123565	SEG
CHR12|10900001-10901000	0.00248792	SEG
CHR12|11000001-11001000	0.00148816	SEG
CHR12|11100001-11101000	0.00292527	SEG
CHR12|11200001-11201000	0.00266849	SEG
CHR12|11300001-11301000	0.00162202	SEG
CHR12|11400001-11401000	0.000924250000000001	SEG
CHR12|11500001-11501000	0.00371739	SEG
CHR12|11600001-11601000	0.00300557	SEG
CHR12|11700001-11701000	0.00451799	SEG
CHR12|11800001-11801000	0.00119785	SEG
CHR12|11900001-11901000	0.00135512	SEG
CHR12|12000001-12001000	0.00293193	SEG
CHR12|12100001-12101000	0.00164212	SEG
CHR12|12200001-12201000	0.01456505	SEG
CHR12|12300001-12301000	0.00177611	SEG
CHR12|12400001-12401000	0.00135752	SEG
CHR12|12500001-12501000	0.00146512	SEG
CHR12|12600001-12601000	0.00188272	SEG
CHR12|12700001-12701000	0.00368277	SEG
CHR12|12800001-12801000	0.00245545	SEG
CHR12|12900001-12901000	0.00127978	SEG
CHR12|13000001-13001000	0.00170856	SEG
CHR12|13100001-13101000	0.0021234	SEG
CHR12|13200001-13201000	0.00200019	SEG
CHR12|13300001-13301000	0.00680079999999999	SEG
CHR12|13400001-13401000	0.00146212	SEG
CHR12|13500001-13501000	0.00207432	SEG
CHR12|13600001-13601000	0.00202043	SEG
CHR12|13700001-13701000	0.00148906	SEG
CHR12|13800001-13801000	0.00138872	SEG
CHR12|13900001-13901000	0.00106861	SEG
CHR12|14000001-14001000	0.00202812	SEG
CHR12|14100001-14101000	0.00164445	SEG
CHR12|14200001-14201000	0.00143492	SEG
CHR12|14300001-14301000	0.00095952	SEG
CHR12|14400001-14401000	0.00095172	SEG
CHR12|14500001-14501000	0.00137736	SEG
CHR12|14600001-14601000	0.00257815	SEG
CHR12|14700001-14701000	0.00231222	SEG
CHR12|14800001-14801000	0.00241348	SEG
CHR12|14900001-14901000	0.00118945	SEG
CHR12|15000001-15001000	0.00105712	SEG
CHR12|15100001-15101000	0.00128532	SEG
CHR12|15200001-15201000	0.00128702	SEG
CHR12|15300001-15301000	0.00236962	SEG
CHR12|15400001-15401000	0.00407534	SEG
CHR12|15500001-15501000	0.00155516	SEG
CHR12|15600001-15601000	0.00144884	SEG
CHR12|15700001-15701000	0.0016419	SEG
CHR12|15800001-15801000	0.00105192	SEG
CHR12|15900001-15901000	0.00139665	SEG
CHR12|16000001-16001000	0.00199253	SEG
CHR12|16100001-16101000	0.00288873	SEG
CHR12|16200001-16201000	0.00110232	SEG
CHR12|16300001-16301000	0.00130952	SEG
CHR12|16400001-16401000	0.00182684	SEG
CHR12|16500001-16501000	0.00219495	SEG
CHR12|16600001-16601000	0.00109432	SEG
CHR12|16700001-16701000	0.0015154	SEG
CHR12|16800001-16801000	0.00220403	SEG
CHR12|16900001-16901000	0.00138112	SEG
CHR12|17000001-17001000	0.00577776	SEG
CHR12|17100001-17101000	0.00230371	SEG
CHR12|17200001-17201000	0.00129003	SEG
CHR12|17300001-17301000	0.00482287	SEG
CHR12|17400001-17401000	0.00167396	SEG
CHR12|17500001-17501000	0.00194727	SEG
CHR12|17600001-17601000	0.00188382	SEG
CHR12|17700001-17701000	0.00236629	SEG
CHR12|17800001-17801000	0.00102152	SEG
CHR12|17900001-17901000	0.00300427	SEG
CHR12|18000001-18001000	0.00515961	SEG
CHR12|18100001-18101000	0.00207139	SEG
CHR12|18200001-18201000	0.00220855	SEG
CHR12|18300001-18301000	0.00392234	SEG
CHR12|18400001-18401000	0.00118517	SEG
CHR12|18500001-18501000	0.00249023	SEG
CHR12|18600001-18601000	0.00164401	SEG
CHR12|18700001-18701000	0.00108305	SEG
CHR12|18800001-18801000	0.00190848	SEG
CHR12|18900001-18901000	0.00122832	SEG
CHR12|19000001-19001000	0.00150802	SEG
CHR12|19100001-19101000	0.00125315	SEG
CHR12|19200001-19201000	0.00124596	SEG
CHR12|19300001-19301000	0.00148703	SEG
CHR12|19400001-19401000	0.00180779	SEG
CHR12|19500001-19501000	0.00252612	SEG
CHR12|19600001-19601000	0.00111992	SEG
CHR12|19700001-19701000	0.00154263	SEG
CHR12|19800001-19801000	0.00179115	SEG
CHR12|19900001-19901000	0.00112103	SEG
CHR12|20000001-20001000	0.00109012	SEG
CHR12|20100001-20101000	0.00171343	SEG
CHR12|20200001-20201000	0.00124932	SEG
CHR12|20300001-20301000	0.00158623	SEG
CHR12|20400001-20401000	0.00225772	SEG
CHR12|20500001-20501000	0.00154564	SEG
